# step time temp etotal ke pe enthalpy density vol press
800 0.4000000000000000222 297.3444315038183845 38426.736577586787462 6487.0292872132886259 31939.707290373498836 35954.850776126622804 0.80040497098695329026 159973.63321219946374 -1059.5076705065596343
805 0.40250000000000002442 301.68247712587475462 38431.607597727677785 6581.6704710324165717 31849.937126695258485 35877.206331547822629 0.8007569956363277397 159903.30643085687188 -1095.3572506124644406
810 0.40500000000000002665 307.26019211752634419 38436.544398282792827 6703.356962094577284 31733.187436188214633 36430.327034734902554 0.80112459342012098951 159829.93444658876979 -860.68448466972097322
815 0.40750000000000002887 306.97258383393818804 38442.559248555873637 6697.082341953060677 31745.476906602816598 36915.001744502951624 0.8015003473843348436 159755.00405926661915 -655.64266666355581492
820 0.41000000000000003109 311.16685868577616247 38446.016032183499192 6788.5869437540386571 31657.429088429464173 36885.439006731307018 0.80187790373938461208 159679.78498071077047 -670.13049355995667611
825 0.41250000000000003331 310.85868891538467551 38448.953376936558925 6781.863742933182948 31667.089634003375977 37089.514803675010626 0.80225651904418326943 159604.42602877269383 -584.03485779023117175
830 0.41500000000000003553 303.52576992350634555 38450.639843668643152 6621.8847582234375295 31828.755085445205623 37590.834624439339677 0.8026333917140736629 159529.48453395732213 -369.55852558234681737
835 0.41749999999999998224 301.93916224356900102 38451.601569152873708 6587.2704544175203409 31864.331114735356095 37855.271829236276972 0.80300232634336510262 159456.18966380969505 -256.43021553225889875
840 0.41999999999999998446 310.15867148206763204 38449.332893507707922 6766.5917784692064743 31682.741115038501448 37734.859802970961027 0.80336041307289030033 159385.11428527458338 -307.37053204712276511
845 0.42249999999999998668 306.26904898096859142 38449.234408368254662 6681.7336395317397546 31767.500768836514908 37970.280751522222999 0.80370868533986150606 159316.04769922653213 -206.1380104682685328
850 0.4249999999999999889 300.84678676537049569 38448.34688040806941 6563.4385915375978584 31884.908288870468823 38339.411680582554254 0.80404473385304564559 159249.46195007406641 -46.904484940020921613
855 0.42749999999999999112 307.87667517446629972 38445.203022607194725 6716.8064947635248245 31728.396527843673539 38255.282252753873763 0.80436481373944934692 159186.09201043951907 -81.807185539600340007
860 0.42999999999999999334 310.77990329163583283 38441.587956035647949 6780.1449125313984041 31661.443043504248635 38068.461385722352134 0.80467038852866490384 159125.64085279087885 -160.7829975336117343
865 0.43249999999999999556 305.19990799598053854 38436.721550708913128 6658.4086731057632278 31778.312877603148081 38169.768891452564276 0.80496426428061274017 159067.54738276387798 -115.07388544312482281
870 0.43499999999999999778 301.55020416183401721 38431.844970216174261 6578.7847314633281712 31853.06023875284518 38170.219163863075664 0.80524590661866546348 159011.91201028329669 -112.81712569790825285
875 0.4375 305.91825918626722114 38424.170128820500395 6674.08061687254758 31750.089511947950086 37487.613382869349152 0.80551689622178324068 158958.41769485827535 -403.99377748401838062
880 0.44000000000000000222 301.70897543876878899 38419.651837264893402 6582.2485727676203169 31837.403264497275813 37376.453265316529723 0.80578503959802383338 158905.52065072374535 -450.14466656566145275
885 0.44250000000000000444 302.2151171168366659 38411.985278662759811 6593.2908373646059772 31818.694441298150196 37628.534434676774254 0.80605238749308916191 158852.81556961560273 -338.17457002509968333
890 0.44500000000000000666 305.68362547709318733 38404.378938002970244 6668.9617191165625627 31735.417218886406772 37345.194537497183774 0.80631634041324240503 158800.81406295797206 -457.34397499129568132
895 0.44750000000000000888 306.36244473025590196 38395.277754199501942 6683.7712124496647448 31711.506541749840835 36667.597098757512867 0.80658083438678873645 158748.74010270097642 -746.23788568765451146
900 0.4500000000000000111 302.57951557909746043 38385.762930951692397 6601.240754183111676 31784.522176768579811 36661.498941389501852 0.80685349984495147169 158695.09306769253453 -745.01389123243995982
905 0.45250000000000001332 299.58950090269695465 38376.830995918913686 6536.0089532144138502 31840.822042704501655 36704.388115602872858 0.80713455039751780262 158639.8341971928603 -722.87492017143631529
910 0.45500000000000001554 301.52586407468754715 38366.416913206354366 6578.2537147653729335 31788.163198440979613 35966.589164902768971 0.80742409533524917009 158582.94543058343697 -1037.6423803165230311
915 0.45750000000000001776 305.19320543633386933 38356.028352377034025 6658.2624463864422069 31697.765905990592728 35878.259053439738636 0.80772952707623835167 158522.97948469387484 -1071.7481725114555502
920 0.46000000000000001998 309.02881733708068168 38342.861163648820366 6741.9422604279870939 31600.918903220830543 36497.540571831341367 0.8080510785963808118 158459.89769892441109 -798.50302811753920196
925 0.4625000000000000222 302.04547650191801722 38331.006828077508544 6589.5898646182440643 31741.416963459261751 36363.685420775793318 0.80838096573381701404 158395.23278935064445 -851.64249149875683997
930 0.46500000000000002442 296.79505314703192198 38318.441621649129956 6475.043747506992986 31843.397874142134242 35602.676280871564813 0.80872042425197498972 158328.74675858704722 -1176.1333853857022405
935 0.46750000000000002665 301.1849304837282375 38304.562964722179458 6570.81572045566827 31733.747244266509369 36034.180948857851035 0.80907671358166632913 158259.02426860984997 -983.68163832537823055
940 0.47000000000000002887 301.63746172787170963 38291.476924466260243 6580.6883904071146389 31710.788534059149242 36727.964857314553228 0.80944389140745831579 158187.23522299499018 -677.72563397316162082
945 0.47250000000000003109 293.51632214856073233 38279.476278515176091 6403.5131528212014018 31875.963125693975599 36074.891584563432843 0.80981390280106613222 158114.95802553842077 -956.04413450317190382
950 0.47500000000000003331 294.37349833377680852 38266.685783224762417 6422.2137788584077498 31844.472004366358306 35835.995413082760933 0.8101930373354570003 158040.96721319030621 -1054.5910277274604141
955 0.47750000000000003553 305.61071744996957023 38252.273867655581853 6667.3711175881198869 31584.902750067463785 37013.752239365188871 0.81058248700525081798 157965.03539442812325 -537.60925500407745403
960 0.47999999999999998224 305.46357470411129498 38238.813588856857677 6664.160970699018435 31574.652618157841061 37401.940094084013253 0.81096821911600636135 157889.90028420803719 -363.43736356025823397
965 0.48249999999999998446 295.62591045496822062 38227.281518618416158 6449.5370889629230078 31777.744429655489512 36680.564643419020285 0.81134533228680894013 157816.51308573110146 -672.02045281891480499
970 0.48499999999999998668 299.83170088000679243 38212.750339806909324 6541.2929208280838793 31671.457418978821806 36993.157516365077754 0.8117212740502818269 157743.42171787947882 -530.13650862945939934
975 0.4874999999999999889 304.33408206433671239 38198.890727663936559 6639.5193394538900975 31559.371388210045552 38019.333348967789789 0.81209178208008703237 157671.45299995239475 -78.086201557065308521
980 0.48999999999999999112 296.92458923052703312 38185.878741376698599 6477.8697777882189257 31708.008963588483311 37556.247091189652565 0.81244595014152143353 157602.71957486384781 -273.93464023729734436
985 0.49249999999999999334 293.33110754446880719 38172.420081805867085 6399.4724093807162717 31772.947672425150813 36965.263400610769168 0.81278907540703204671 157536.18635408670525 -525.4209981963355176
990 0.49499999999999999556 298.78934983171319573 38158.297103249075008 6518.5524183621710108 31639.744684886900359 37861.433044870100275 0.81312748364489406683 157470.62278097437229 -129.26536768592299609
995 0.49749999999999999778 298.14977731318953147 38145.506041324479156 6504.5991533288342907 31640.906887995643046 38255.218209246180777 0.81345163001445131012 157407.87346828880254 47.791697421797515233
1000 0.5 294.58033469313062369 38134.960213449696312 6426.7262343767533821 31708.23397907294202 37562.227252124335791 0.81375736811439414176 157348.73350097672665 -249.58187144285008685
1005 0.50250000000000005773 301.78835317182478093 38120.648976059179404 6583.9803209509727822 31536.668655108205712 37576.685750599572202 0.81405294773076475323 157291.60075744419009 -237.13088307601771021
1010 0.50500000000000000444 299.75392693427119184 38108.503166067501297 6539.5961617490011122 31568.907004318498366 38241.337736929635867 0.81433835963808443026 157236.47269520050031 57.92711973943639947
1015 0.50750000000000006217 293.45361620786724188 38096.618094142031623 6402.1451256087748334 31694.47296853325679 37648.044807123682403 0.8146075643553615242 157184.51049643175793 -195.68059985711224158
1020 0.51000000000000000888 296.78509572195588362 38083.004262977709004 6474.8265108573377802 31608.177752120369405 36715.318452484461886 0.81486829516921166494 157134.21666908648331 -596.81494095589960125
1025 0.51249999999999995559 296.09850743884788926 38071.70114433341223 6459.8475241036485386 31611.853620229761873 36876.340627615929407 0.81513169051684097877 157083.44153409232968 -521.78622510705440618
1030 0.51500000000000001332 292.21940504746680745 38060.740836023265729 6375.2188976527604609 31685.521938370507996 36974.223437071443186 0.81539693432327231548 157032.34321840584744 -474.42949897544883697
1035 0.51749999999999996003 295.37928221016397856 38050.327433443737391 6444.1565118355565573 31606.170921608179924 36493.090931586251827 0.8156628645477979056 156981.14602885008208 -680.19148422377179486
1040 0.52000000000000001776 301.67755750428983674 38037.552086308896833 6581.5631418682487492 31455.988944440650812 36158.506741399236489 0.81593526313485642554 156928.73814270383446 -821.02973960333144987
1045 0.52249999999999996447 296.28551113306770048 38027.428297940299672 6463.927299316137578 31563.500998624163913 36526.945561554748565 0.81621729866006043075 156874.51302501233295 -655.84728191261831398
1050 0.5250000000000000222 295.43131897578899725 38016.466197178859147 6445.2917744699170726 31571.174422708940256 36591.857665169634856 0.81650462737807727454 156819.30874177179066 -622.90256103730212089
1055 0.52749999999999996891 298.30564023161855403 38004.602841948457353 6507.9995442879853726 31496.60329766047289 36159.895537066506222 0.8167962387909984967 156763.32133876511944 -806.87660196568094761
1060 0.53000000000000002665 290.73864452306406747 37996.238719011031208 6342.913813476242467 31653.324905534787831 36327.361510828974133 0.81709615271812408022 156705.78159491054248 -730.23639479033147381
1065 0.53249999999999997335 290.07884457334267836 37986.001909581464133 6328.519255703971794 31657.48265387749052 36965.769799000830972 0.81740187894154692216 156647.17019698035438 -446.58131178910593917
1070 0.53500000000000003109 294.35058888627310125 37977.10642673203256 6421.7139737799707291 31555.392452952059102 37311.743434965865163 0.8177049508850124937 156589.11091501245392 -291.35414000674404633
1075 0.5374999999999999778 295.2651531539527241 37968.35274568231398 6441.6666097162533333 31526.686135966061556 37422.862502297684841 0.81800082317732913939 156532.47236663263175 -238.94978991478203056
1080 0.54000000000000003553 294.82620859256513768 37960.942124470995623 6432.0903542915821163 31528.851770179411687 38063.729313766205451 0.8182870500342259712 156477.71921177589684 45.041266499667059975
1085 0.54249999999999998224 297.59988645835488796 37953.597842518924153 6492.6024326838833076 31460.995409835039027 38357.6718633936689 0.81855640658024442224 156426.22819950489793 177.12320672158290336
1090 0.54500000000000003997 297.06146257465451299 37946.093216650158865 6480.8558817737657591 31465.237334876394016 37940.420557433113572 0.81880637545505441377 156378.47370048542507 -2.4873324450826985732
1095 0.54749999999999998668 294.3172240615160149 37940.674064865917899 6420.9860684539244176 31519.687996411994391 38282.38496933800343 0.81904156441822151269 156333.5693968590349 149.87552064642025584
1100 0.55000000000000004441 300.78327742092989183 37931.725187147269025 6562.0530368281515621 31369.672150319114735 38843.623786438409297 0.81925894771465423982 156292.08763245062437 400.06786358346164434
1105 0.55249999999999999112 297.3034248243602633 37924.884460870503972 6486.1346629915706217 31438.749797878932441 38400.288633675285382 0.81945307973678593871 156255.06135264821933 208.61859021667910952
1110 0.55500000000000004885 287.96815248123510855 37919.104999281349592 6282.4712387677091101 31636.63376051364321 37756.550116166028602 0.81963041632686040039 156221.25374959912733 -71.348362775230782518
1115 0.55749999999999999556 288.74595997723446317 37913.008669189999637 6299.4403139269224994 31613.568355263076228 38209.986077940135146 0.81979894281136322931 156189.13926722522592 130.37571180902978085
1120 0.56000000000000005329 291.35816729460259467 37908.396377150791523 6356.4296622269339423 31551.966714923859399 38494.176574782206444 0.8199544126284490364 156159.52457580011105 257.21146243933691267
1125 0.5625 288.06478412639779663 37904.631785806042899 6284.5794077657683374 31620.05237804027638 37792.932163582059729 0.82009485386821412423 156132.78225797050982 -49.054823344802244378
1130 0.56500000000000005773 287.48141948518878053 37902.639190133049851 6271.8524046283346252 31630.786785504718864 37958.673754516945337 0.82022816067628367964 156107.40692481849692 24.612549402410468957
1135 0.56750000000000000444 296.37719823821009868 37898.760482891404536 6465.9275955157690987 31432.832887375632708 38979.930898917584273 0.82035251529662489567 156083.74310108588543 474.96388988950417342
1140 0.57000000000000006217 295.84961044948931885 37897.74603954446502 6454.4174508000978676 31443.328588744367153 38839.851974700948631 0.82045668554095374514 156063.9257457749336 413.92468135783593652
1145 0.57250000000000000888 288.69382616414793574 37898.121687377453782 6298.3029340518869503 31599.818753325565922 37843.367887091269949 0.8205434933723328994 156047.41526088298997 -24.059234140940866098
1150 0.57500000000000006661 291.85678238027708176 37897.204414292718866 6367.3077225540037034 31529.8966917387188 38221.869512797253265 0.82062479814190836258 156031.95460313861258 142.67443657228298548
1155 0.57750000000000001332 298.45424845842404693 37897.493873706283921 6511.2416629136232586 31386.252210792663391 39158.819770815738593 0.82069651006396937554 156018.32063341859612 554.33949815713663156
1160 0.57999999999999996003 297.96286393052781705 37897.353557487207581 6500.5213484028554376 31396.832209084353963 38490.522476204889244 0.82074929392524398342 156008.28681498760125 260.70828296428641124
1165 0.58250000000000001776 292.37033249899150178 37899.217905001074541 6378.5116137575605535 31520.706291243513988 38010.468874604062876 0.82079083943989750161 156000.39023006669595 48.899253659813226136
1170 0.58499999999999996447 298.893897020278132 37898.193633159309684 6520.8332771987961678 31377.360355960514426 38767.10544847426354 0.82082717815865835487 155993.48395983345108 381.93842741700780152
1175 0.5875000000000000222 301.15846713174670413 37899.446720184823789 6570.2383814469167191 31329.208338737906161 38865.492770546181418 0.82085035839556907966 155989.0788135388284 424.64669317951688754
1180 0.58999999999999996891 297.72412072783419035 37901.021979990699037 6495.3127956811385957 31405.709184309562261 37783.544289740115346 0.82086062267492210243 155987.12828084579087 -51.640536671976967398
1185 0.59250000000000002665 299.31727748533512568 37900.593880529129819 6530.069977757028937 31370.523902772099973 37707.81831533897639 0.82087074079232769108 155985.2055712165311 -84.740824666113681474
1190 0.59499999999999997335 296.91205285580878126 37901.079253361036535 6477.5962773579549321 31423.482976003084332 38260.87585532740195 0.82088214347256260872 155983.03881751789595 158.16259835841259473
1195 0.59750000000000003109 288.29855357439350882 37901.922576891185599 6289.6794503256187454 31612.243126565565035 37519.199501365015749 0.82088985180658557983 155981.57410290060216 -168.24240185858485574
1200 0.5999999999999999778 286.47761214040485811 37904.255340706491552 6249.9527927492754316 31654.302547957213392 36938.487020741718879 0.82090223009465246307 155979.22207511143642 -424.55143753255038064
1205 0.60250000000000003553 296.41361032773443185 37904.509364389341499 6466.7219816421820724 31437.787382747159427 37573.826569387667405 0.82092592437648925774 155974.72006641761982 -145.37224436998064903
1210 0.60499999999999998224 294.66623106005988575 37908.719120471301721 6428.6001966538242414 31480.11892381747748 37960.000881618776475 0.82095324737438180041 155969.52890972106252 22.544846450913709646
1215 0.60750000000000003997 291.94111684836548193 37912.388827988586854 6369.1476095888610871 31543.241218399722129 37458.901913331988908 0.82097973414491454136 155964.49695953945047 -199.37152087445974757
1220 0.60999999999999998668 293.59921438428210649 37915.073831353234709 6405.3215753233071155 31509.752256029925775 37530.099527160695288 0.82101046664565358046 155958.65881348308176 -169.25689189068614837
1225 0.61250000000000004441 287.039782349208906 37920.834015322798223 6262.2174065187919041 31658.616608804008138 37959.990699571819277 0.82104457155451970873 155952.18053443467943 17.216250304483310174
1230 0.61499999999999999112 285.45963009072715977 37926.128628493912402 6227.7439377298005638 31698.384690764109109 37891.147653043582977 0.82107731955397533774 155945.9605088638491 -15.380905244073575844
1235 0.61750000000000004885 295.64821691956927907 37932.125530331621121 6450.023739035464132 31482.101791296154261 38212.297161535636405 0.82110833190649767932 155940.07060260689468 123.19427973442792279
1240 0.61999999999999999556 300.98867661746220392 37938.219553337221441 6566.5341384137318528 31371.685414923489589 38757.634733115082781 0.82113373971112157967 155935.24545092295739 360.31623217594807329
1245 0.62250000000000005329 290.73770726366836925 37947.477808890362212 6342.8933657109391788 31604.584443179421214 38918.53301843754889 0.82114697885124754428 155932.73134733582265 427.00282372294429933
1250 0.625 290.8971473851021301 37954.804614073153061 6346.3717988938533381 31608.432815179301542 38889.869551161005802 0.82114640085977785855 155932.84110582523863 411.17650524097047082
1255 0.62750000000000005773 297.89758848058193053 37961.200866313360166 6499.0972633665442117 31462.103602946812316 39018.914289794120123 0.82113273388527197039 155935.43645987226046 465.10103552352620682
1260 0.63000000000000000444 292.13777737021524672 37971.390056054246088 6373.4380634521667162 31597.951992602080281 39042.377630718539876 0.82110515899469405099 155940.67318570511998 470.92217174137857683
1265 0.63250000000000006217 290.17753407555301237 37979.596897375435219 6330.672320040644081 31648.924577334790229 38899.094282149839273 0.82106438498091005584 155948.41719125970849 404.29059432710562305
1270 0.63500000000000000888 294.65849345583768581 37989.022594216090511 6428.4313888340566336 31560.591205382035696 39014.603751708425989 0.82101233877753021506 155958.30318523876485 450.90561378825583461
1275 0.63750000000000006661 296.87640730065106709 37998.696715676473104 6476.818614365924077 31521.878101310547208 39004.281635928360629 0.82094878719850805648 155970.37628478358965 442.07987293482108271
1280 0.64000000000000001332 294.31814072230008605 38009.674553610100702 6421.0060668286123473 31588.668486781491083 38912.358844755268365 0.82087431357250628672 155984.52665991254617 396.80622440308877685
1285 0.64249999999999996003 295.79143273402019076 38019.596323852376372 6453.1482138340561505 31566.448110018318403 38612.942151125658711 0.82079110260536336519 156000.34021257108543 260.79932176785115416
1290 0.64500000000000001776 296.58790268610101748 38029.974603365044459 6470.5244393762768595 31559.450163988767599 38157.036154038658424 0.82070383484324971324 156016.92817037185887 55.842716808383961791
1295 0.64749999999999996447 297.69270870929818784 38041.414391086436808 6494.6274938472242866 31546.786897239209793 38027.162424057612952 0.82061847474135307667 156033.15693111286964 -6.2629944110542519198
1300 0.6500000000000000222 305.52317945658950293 38050.839738065245911 6665.4613406875459987 31385.378397377699002 38349.430264073402213 0.82053677067999786221 156048.69376393119455 131.20186147388079689
1305 0.65249999999999996891 307.26328101493618306 38061.076677091725287 6703.4243511755212239 31357.652325916205882 38433.197668396591325 0.82045494357668879992 156064.25709581898991 163.49513358678441932
1310 0.65500000000000002665 301.19323816100637714 38070.502267193616717 6570.9969653020552869 31499.505301891564159 37788.888059738419543 0.82037276109657497614 156079.89114452645299 -123.71766603042701149
1315 0.65749999999999997335 296.52052219611061901 38079.211337481145165 6469.0544296312009465 31610.15690784994149 37355.742371610693226 0.82029804373223191849 156094.10777978770784 -317.80264480841151453
1320 0.66000000000000003109 295.03652792103258662 38087.149535870586988 6436.6787961754107528 31650.470739695174416 37432.645580194825015 0.82023620114219242261 156105.87666282599093 -287.48628694389219618
1325 0.6624999999999999778 291.10762055693726325 38095.915704994069529 6350.96359710901379 31744.952107885055739 37268.216642266095732 0.82018666462613276646 156115.30493275506888 -363.53907038575658817
1330 0.66500000000000003553 291.03448529499888764 38105.271414296883449 6349.3680381011563441 31755.903376195728924 37095.27051569007017 0.82015095396863357813 156122.10243772395188 -443.58972678881309548
1335 0.66749999999999998224 297.55052794516177528 38114.249272800196195 6491.525600274284443 31622.723672525909933 37668.97973479245411 0.82012999724924018352 156126.09181392390747 -195.55620789740422083
1340 0.67000000000000003997 300.01445629070650511 38124.527942888198595 6545.2800131560279624 31579.247929732173361 38450.357109812379349 0.82011587843207678361 156128.77962402821868 143.09718932385069934
1345 0.67249999999999998668 298.57023868524805721 38134.869164712436032 6513.7721693523426438 31621.096995360090659 38478.104074594579288 0.82009887030761996485 156132.0175966816023 150.73829253959920038
1350 0.67500000000000004441 298.0074024086536042 38145.005708408425562 6501.4930242824020752 31643.512684126024396 38334.547980136390834 0.82007808804438009354 156135.9742646345403 83.23906908127290194
1355 0.67749999999999999112 297.97810722798982397 38154.524821931103361 6500.8539045451370839 31653.670917385963548 38682.735464273348043 0.82005505162201497438 156140.36032901209546 231.96159183456086339
1360 0.68000000000000004885 295.01025903361278324 38164.804171568313905 6436.1056997122514076 31728.698471856063406 38960.330502805467404 0.82002584549811796677 156145.92143996257801 349.33976578229089682
1365 0.68249999999999999556 294.79357478539685644 38174.690890312973352 6431.3783972464025283 31743.312493066572642 38701.547587572014891 0.81998773560206950073 156153.17850561870728 231.34801999491577362
1370 0.68500000000000005329 296.56549518872662929 38185.027205863218114 6470.0355851173089832 31714.991620745910041 38730.785055001702858 0.81994371278065314446 156161.56237805262208 239.63483791639146148
1375 0.6875 298.88909552282160575 38195.46112206390535 6520.7285250954337243 31674.732596968475264 39092.08959247545863 0.81989374643197643344 156171.07924912235467 393.67335716443170668
1380 0.69000000000000005773 300.21112495216988236 38206.152077869533969 6549.5706445976111354 31656.581433271923743 39004.616786504877382 0.81983423270454980347 156182.41608121790341 350.54816590935388376
1385 0.69250000000000000444 299.70422298185610543 38216.611538621982618 6538.5117930477736081 31678.099745574210829 38663.950851817520743 0.81976680034086912841 156195.26333177421475 196.37821927963082658
1390 0.69500000000000006217 298.05912370056324789 38226.653578729950823 6502.6214043690697508 31724.032174360883801 38828.654884482093621 0.81969570661307900039 156208.81043644223246 264.25062227939969262
1395 0.69750000000000000888 299.2258627352179019 38236.454368074897502 6528.0756234040827621 31708.378744670812011 38982.746785970404744 0.81961961005193761931 156223.31344875236391 327.55730941783576782
1400 0.70000000000000006661 303.0601191142423545 38245.132598437056004 6611.7258646398822748 31633.406733797175548 38828.263585249180323 0.81953719932554858207 156239.02289641476818 255.91793114068801174
1405 0.70250000000000001332 302.45661001942130497 38254.596881143705104 6598.5593790480597818 31656.037502095641685 39078.267930578324012 0.81944992849994791051 156255.66223952165456 361.44493922111325901
1410 0.70499999999999996003 301.15276624841976627 38263.325384990239399 6570.1140078478629221 31693.211377142379206 39242.146964644052787 0.81935536969737965407 156273.69513326021843 429.47883344939089056
1415 0.70750000000000001776 301.31906818779685864 38271.298923270114756 6573.7421422164925389 31697.556781053623126 38759.210109602630837 0.81925246538357576753 156293.3242928206455 214.05454685262600378
1420 0.70999999999999996447 298.74926653881550465 38279.184367724628828 6517.6779392483695119 31761.506428476259316 38422.614092716845335 0.8191474412419208484 156313.36289808730362 62.916878789271308392
1425 0.7125000000000000222 296.49624377706749101 38286.559172752553422 6468.5247583184291216 31818.03441443412521 38610.078548503392085 0.81904468904274307928 156332.97299020257196 141.8971979661298235
1430 0.71499999999999996891 298.70851575573095715 38293.942408123941277 6516.7888978023629534 31777.153510321579233 38372.534996985144971 0.81894276346223082719 156352.4301851814671 34.466808367331225327
1435 0.71750000000000002665 302.5766694857420589 38300.349168385117082 6601.178662248659748 31699.170506136455515 37724.748440411545744 0.81884511728469644432 156371.07500192828593 -252.39980980822321044
1440 0.71999999999999997335 299.81585669848379894 38307.834219728116295 6540.9472554693893471 31766.886964258726948 37820.969762931599689 0.81875892431254737591 156387.53660901717376 -213.46665371317146764
1445 0.72250000000000003109 296.32336481628760794 38314.579678107395011 6464.7531360416969619 31849.82654206569714 37910.968251559861528 0.8186835035371576863 156401.94372632366139 -176.94790189231835598
1450 0.7249999999999999778 295.86158007848121088 38321.670056990260491 6454.6785867945900463 31866.991470195669535 37411.430402813326509 0.81861797331065588867 156414.46367473897408 -399.02761477895296593
1455 0.72750000000000003553 299.23733279610962654 38328.646518461253436 6528.3258605467608504 31800.320657914493495 37453.037242448466714 0.81856748819078484214 156424.11053106066538 -383.82280079241616022
1460 0.72999999999999998224 303.52260617544999377 38335.215769049827941 6621.8157361597150157 31713.400032890116563 38224.530498524356517 0.81853055416937570143 156431.16875438272837 -48.516632741487235592
1465 0.73250000000000003997 305.32575645837323464 38342.406079686901649 6661.1542522214149358 31681.251827465483075 38279.555589801471797 0.81849774402100627935 156437.43942512548529 -27.548127157118990738
1470 0.73499999999999998668 308.74088964261204637 38347.418138724395249 6735.6606718434240975 31611.757466880968423 37769.380478050086822 0.81846820841511080946 156443.08469577942742 -253.35173031022651458
1475 0.73750000000000004441 308.91818004168220568 38352.41192679238884 6739.528536478699607 31612.883390313687414 38230.673865874836338 0.81844667668941684102 156447.20040628607967 -53.355930055713677973
1480 0.73999999999999999112 308.80421298811887709 38355.660308465972776 6737.0421686980635059 31618.618139767910179 38631.924991223779216 0.81842793600909102825 156450.78279496281175 121.07981231392497534
1485 0.74250000000000004885 307.34037564522679986 38358.019464696168143 6705.106289936077701 31652.913174760091351 38031.452861943587777 0.81840757000015040834 156454.67606056539807 -143.12230804792986305
1490 0.74499999999999999556 302.10595962785492929 38360.100607747765025 6590.9093976841586482 31769.191210063607286 37725.94658456005709 0.81839229711416705548 156457.59582708502421 -277.92154165471964689
1495 0.74750000000000005329 299.96091299562840504 38360.076285076545901 6544.1118832484025916 31815.964401828143309 38041.36166968614998 0.81838583169709555598 156458.83187440139591 -139.67735635529513161
1500 0.75 300.74033859816773884 38361.577809074573452 6561.1162599078379571 31800.461549166735495 37967.008173158217687 0.81838446777488238482 156459.09262919897446 -172.92069183879826255
1505 0.75250000000000005773 305.84599657840180953 38360.428792674196302 6672.5040961648192024 31687.9246965093771 37332.233236953288724 0.81838954771100291818 156458.12145086677629 -450.61092969831292976
1510 0.75500000000000000444 303.5711294656505288 38360.938268550518842 6622.874346886173953 31738.063921664346708 37561.203331462384085 0.8184073626260504053 156454.71570420634816 -350.49475376589043663
1515 0.75750000000000006217 302.1791813540963858 38359.540500437004084 6592.5068430447008723 31767.033657392301393 37805.14627608157025 0.81843542144423642171 156449.35189136629924 -242.97916731289578252
1520 0.76000000000000000888 302.09087669789789743 38357.101214051421266 6590.580340207368863 31766.520873844052403 37178.356658722725115 0.8184710330408200285 156442.54479498730507 -516.64108350248739043
1525 0.76250000000000006661 298.57917441187737495 38355.657974658512103 6513.9671160680209141 31841.690858590493008 36934.327161474211607 0.81852078296467367657 156433.03617302802741 -623.00396025626696428
1530 0.76500000000000001332 301.23873724162865528 38352.221898711315589 6571.9895982128018659 31780.232300498515542 37454.274264127379865 0.81858700124640038087 156420.38177362407441 -393.6241898803621666
1535 0.76750000000000007105 305.31842683237675828 38349.510754181246739 6660.9943450784994639 31688.516409102743637 37641.429677879008523 0.81866286319362135959 156405.88697328572744 -310.42307954707194995
1540 0.77000000000000001776 304.09598516813224478 38345.186158088356024 6634.3248869092049063 31710.861271179150208 37134.179012945045542 0.81874602382741568096 156390.00071269780165 -530.96003656076300103
1545 0.77249999999999996447 297.43726991914343216 38341.844591708249936 6489.0547010276522997 31852.789890680596727 37273.427690619500936 0.81884115538509016918 156371.83159128192347 -468.49648508530913205
1550 0.7750000000000000222 298.77336010553659662 38336.7344303727441 6518.2035777214450718 31818.530852651299938 37650.499050552491099 0.81894632808429601578 156351.7496310310089 -300.95008480710248477
1555 0.77749999999999996891 301.2404143771709073 38331.083267341542523 6572.0261875221303853 31759.05707981940941 37295.47642343644111 0.81905712299400701415 156330.59972890914651 -454.22917824701391964
1560 0.78000000000000002665 296.43901879591322768 38327.644256736282841 6467.2763067270188913 31860.367950009265769 37205.153318451943051 0.81917666458923155126 156307.78656774156843 -492.40940697898935241
1565 0.78249999999999997335 295.31906281255993463 38322.426063933133264 6442.8427324116737509 31879.583331521462242 37687.346537487312162 0.81930550187745998514 156283.20688250300009 -278.63772055867679001
1570 0.78500000000000003109 296.63248509456178681 38318.6855593478831 6471.4970736641180338 31847.188485683764156 37843.052158076585329 0.81943744250187922074 156258.04315085880808 -208.71519819779967975
1575 0.7874999999999999778 302.17118706740711787 38313.669182927078509 6592.3324352993749926 31721.336747627701698 37721.971404913332663 0.8195702262051954845 156232.7268070250575 -259.68809241573035251
1580 0.79000000000000003553 306.59647618940613256 38308.290069479189697 6688.8769711886416189 31619.413098290551716 38210.154329483440961 0.8197040707329851239 156207.21650850222795 -43.077472966779303931
1585 0.79249999999999998224 304.73923911051883806 38303.441488743948867 6648.3584679057385074 31655.083020838213997 38361.288630423070572 0.81983327543944084503 156182.5984450984979 25.396470904613888564
1590 0.79500000000000003997 300.99299591398334996 38297.090295612659247 6566.6283705568766891 31730.461925055780739 37577.161111970614002 0.8199569058981784897 156159.04973643625272 -316.11618486341797052
1595 0.79749999999999998668 297.49999349761714029 38291.698726376780542 6490.423113035571987 31801.275613341211283 37479.563204538586433 0.82008365531530647008 156134.91431024519261 -356.65850744306573006
