#     index      Reference     Calculated        Error^2    
       206-4.44000000e-01-3.88721905e+00 1.18557574e+01    
       207-1.21000000e-01-1.55234125e+00 2.04873777e+00    
       208-5.32000000e-01-3.17698104e+00 6.99592468e+00    
       209-2.14400000e+00-1.58423726e+00 3.13334329e-01    
       210-1.38900000e+00-3.29033068e+00 3.61505835e+00    
       211-1.30540000e+01-4.22501312e+00 7.79510093e+01    
       212-2.05000000e-01-1.51251324e+00 1.70959087e+00    
       213-2.81000000e-01-5.82497647e-01 9.09008312e-02    
       214-3.56100000e+00-3.35025283e+00 4.44143676e-02    
       215-1.01000000e-01-2.92306410e+00 7.96404578e+00    
       216-1.32100000e+00-2.85309507e+00 2.34731530e+00    
       217-8.14100000e+00-4.13678299e+00 1.60337539e+01    
       218-7.94900000e+00-2.32599286e+00 3.16182093e+01    
       219-3.38000000e-01-3.36141175e+00 9.14101864e+00    
       220-3.23800000e+00-2.83198374e+00 1.64849207e-01    
       221-6.81700000e+00-1.89264487e+00 2.42492735e+01    
       222-2.43000000e-01-6.65882717e+00 4.11628383e+01    
       223-8.98000000e-01-2.53965740e+00 2.69503903e+00    
       224-7.48000000e-01-2.27540599e+00 2.33296905e+00    
       225-4.00400000e+00-3.08081761e+00 8.52265732e-01    
       226-8.18000000e-01-4.92904368e+00 1.69006801e+01    
       227-5.63100000e+00-2.78444022e+00 8.10290258e+00    
       228-2.09600000e+00-4.46066440e+00 5.59163771e+00    
       229-9.35900000e+00-2.47483699e+00 4.73917004e+01    
       230-2.96000000e-01-2.78626393e+00 6.20141446e+00    
       231-7.62100000e+00-3.38007033e+00 1.79854844e+01    
       232-6.91000000e-01-3.55878895e+00 8.22421345e+00    
       233-1.06800000e+00-5.50028481e+00 1.96451486e+01    
       234-2.61000000e+00-1.05298101e+00 2.42430814e+00    
       235-4.08900000e+00-7.13725107e+00 9.29183457e+00    
       236-8.06300000e+00-4.77148710e+00 1.08340572e+01    
       237-1.49600000e+00-3.48407725e+00 3.95245114e+00    
       238-1.80300000e+00-3.42855210e+00 2.64241963e+00    
       239-1.16560000e+01-3.00085223e+00 7.49115829e+01    
       240-1.05190000e+01-8.17355940e+00 5.50109159e+00    
       241-9.34900000e+00-3.35066091e+00 3.59800719e+01    
       242-1.15000000e-01-1.60311304e+00 2.21448043e+00    
       243-1.43400000e+00-4.40719977e+00 8.83991690e+00    
       244-8.55000000e-01-1.36075518e+00 2.55788298e-01    
       245-1.00000000e-01-1.92934625e+00 3.34650769e+00    
       246 1.44510000e+01-8.12294265e+00 5.09582887e+02    
       247-4.56500000e+00-1.78357054e+00 7.73634983e+00    
       248-3.22000000e-01-2.71805858e+00 5.74109673e+00    
       249-3.80000000e-02-6.18279278e+00 3.77584783e+01    
       250-7.41400000e+00-7.24238780e+00 2.94507463e-02    
       251-3.46600000e+00-9.29297348e-01 6.43486034e+00    
       252-4.43600000e+00-2.31707838e+00 4.48982882e+00    
       253-4.53000000e-01-3.02965133e+00 6.63913208e+00    
       254-1.96100000e+00-2.72832709e+00 5.88790863e-01    
       255-7.39900000e+00-7.01659004e+00 1.46237375e-01    
       256-3.73000000e+00-3.72956840e+00 1.86281559e-07    
       257-2.58600000e+00-1.99090938e+00 3.54132848e-01    
       258-4.13000000e-01-3.88007932e+00 1.20206390e+01    
       259-4.61000000e-01-1.84941335e+00 1.92769163e+00    
       260 1.53720000e+01-3.26808742e+00 3.47452859e+02    
       261-1.30440000e+01-7.02401840e+00 3.62401785e+01    
       262-7.44000000e-01-4.48506576e+00 1.39955730e+01    
       263-1.72960000e+01-7.33065315e+00 9.93081378e+01    
       264-5.60900000e+00-4.13630672e+00 2.16882549e+00    
       265-3.18200000e+00-2.33640433e+00 7.15032039e-01    
       266-1.50000000e+00-1.43592295e+00 4.10586771e-03    
       267-1.52300000e+00-2.34665713e+00 6.78411069e-01    
       268-4.33200000e+00-4.26130594e+00 4.99764989e-03    
       269-1.99000000e-01-6.37281761e+00 3.81160239e+01    
       270-7.53900000e+00-5.79907670e+00 3.02733308e+00    
       271-4.31500000e+00-3.86754800e+00 2.00213297e-01    
       272-2.55700000e+00-3.45764497e+00 8.11161360e-01    
       273-2.99500000e+00-2.07094145e+00 8.53884203e-01    
       274-2.13200000e+00-4.94207329e+00 7.89651188e+00    
       275-1.28600000e+00-1.64213438e+00 1.26831696e-01    
       276-2.63400000e+00-2.62823337e+00 3.32540359e-05    
       277-2.11000000e-01-5.96262312e-01 1.48427049e-01    
       278-1.56510000e+01-1.74288766e+01 3.16084533e+00    
       279-2.23300000e+00-1.65432131e+00 3.34869028e-01    
       280-1.37600000e+00-4.06124307e+00 7.21053033e+00    
       281-6.99100000e+00-7.08737565e+00 9.28826511e-03    
       282-8.70300000e+00-1.94286419e+00 4.56994362e+01    
       283-9.92000000e-01-2.04535033e+00 1.10954692e+00    
       284-2.49000000e-01-2.39490175e+00 4.60489434e+00    
       285-9.18000000e-01-2.91162112e+00 3.97452518e+00    
       286-3.44670000e+01-1.09333430e+01 5.53833014e+02    
       287-4.52900000e+00-4.14890279e+00 1.44473888e-01    
       288-6.90000000e-01-2.47221308e+00 3.17628346e+00    
       289-6.08000000e-01-4.74422461e+00 1.71083541e+01    
       290-1.96000000e-01-1.78811878e+00 2.53484221e+00    
       291-4.34800000e+00-2.73472509e+00 2.60265595e+00    
       292 1.50000000e-02-4.33285550e+00 1.89038474e+01    
       293-1.43900000e+00-6.08065616e+00 2.15449719e+01    
       294-2.55400000e+00-1.23452123e+00 1.74102423e+00    
       295-1.94970000e+01-9.09571866e+00 1.08186654e+02    
       296-9.17000000e+00-8.77370449e+00 1.57050129e-01    
       297-1.05530000e+01-3.70110037e+00 4.69485285e+01    
       298-1.32920000e+01-5.04076665e+00 6.80828518e+01    
       299-1.32600000e+00-1.82744478e+00 2.51446871e-01    
       300-2.55800000e+00-2.13622279e+00 1.77896018e-01    
       301-1.40600000e+00-1.97332998e+00 3.21863301e-01    
       302-1.71900000e+00-2.12268479e+00 1.62961407e-01    
       303-1.60100000e+00-2.04502597e+00 1.97159066e-01    
       304-1.77700000e+00-2.55328427e+00 6.02617272e-01    
       305-2.20400000e+00-2.23816649e+00 1.16734895e-03    
       306-1.24500000e+00-2.26938774e+00 1.04937024e+00    
       307-2.14700000e+00-2.17062994e+00 5.58374137e-04    
       308-2.58100000e+00-2.02222889e+00 3.12225157e-01    
       309-1.45100000e+00-1.67321138e+00 4.93778995e-02    
       310-3.71300000e+00-2.47909266e+00 1.52252732e+00    
       311-1.77700000e+00-1.97497732e+00 3.91950181e-02    
       312-2.73100000e+00-1.98124720e+00 5.62129264e-01    
       313-3.18200000e+00-2.49350377e+00 4.74027053e-01    
       314-2.25100000e+00-2.62694038e+00 1.41331172e-01    
       315-1.45400000e+00-2.07104892e+00 3.80749367e-01    
       316-2.19700000e+00-2.33691011e+00 1.95748377e-02    
       317-2.60700000e+00-1.81563237e+00 6.26262721e-01    
       318-2.17500000e+00-2.20675698e+00 1.00850549e-03    
       319-5.72900000e+00-2.66346079e+00 9.39753065e+00    
       320-1.04100000e+00-2.03097412e+00 9.80048758e-01    
       321-4.67700000e+00-2.23895301e+00 5.94407314e+00    
       322-7.07000000e-01-1.77992447e+00 1.15116692e+00    
       323-2.45500000e+00-2.16823873e+00 8.22320278e-02    
       324-3.79300000e+00-2.28457293e+00 2.27535223e+00    
       325-1.50500000e+00-2.22564398e+00 5.19327742e-01    
       326-1.42500000e+00-1.76261094e+00 1.13981145e-01    
       327-2.88200000e+00-2.51115236e+00 1.37527971e-01    
       328-1.81000000e+00-2.21602848e+00 1.64859127e-01    
       329-2.66100000e+00-2.00308930e+00 4.32846483e-01    
       330-9.54000000e-01-1.84623077e+00 7.96075743e-01    
       331-1.36200000e+00-2.35983592e+00 9.95676530e-01    
       332-4.74400000e+00-2.05806302e+00 7.21425744e+00    
       333-7.32000000e-01-1.78758831e+00 1.11426668e+00    
       334-1.91300000e+00-2.61516193e+00 4.93031371e-01    
       335-1.48300000e+00-1.91250542e+00 1.84474910e-01    
       336-2.76000000e+00-2.18307963e+00 3.32837118e-01    
       337-2.07800000e+00-2.00725600e+00 5.00471392e-03    
       338-1.78900000e+00-1.88688851e+00 9.58216021e-03    
       339-2.92100000e+00-2.39891538e+00 2.72572351e-01    
       340-1.86400000e+00-2.53652810e+00 4.52294042e-01    
       341-1.85500000e+00-2.25962995e+00 1.63725398e-01    
       342-4.13200000e+00-2.28791681e+00 3.40064282e+00    
       343-7.81000000e-01-1.87360613e+00 1.19378816e+00    
       344-1.26900000e+00-1.99084003e+00 5.21053027e-01    
       345-1.74800000e+00-2.26542951e+00 2.67733299e-01    
       346-9.75000000e-01-1.78979726e+00 6.63894570e-01    
       347-8.64000000e-01-2.23710387e+00 1.88541425e+00    
       348-1.68200000e+00-2.12450168e+00 1.95807737e-01    
       349-2.30100000e+00-1.77851138e+00 2.72994363e-01    
       350-2.22900000e+00-1.94415289e+00 8.11378763e-02    
       351-2.98100000e+00-1.87039567e+00 1.23344199e+00    
       352-3.45200000e+00-2.25828305e+00 1.42496016e+00    
       353-1.37000000e+00-2.14539070e+00 6.01230745e-01    
       354-2.07300000e+00-2.41013878e+00 1.13662560e-01    
       355-1.49500000e+00-1.98638394e+00 2.41458176e-01    
       356-7.39000000e-01-2.18868847e+00 2.10159665e+00    
       357-1.55100000e+00-2.09781318e+00 2.99004657e-01    
       358-1.26400000e+00-1.95411917e+00 4.76264472e-01    
       359-1.41900000e+00-1.74033714e+00 1.03257555e-01    
       360-4.21500000e+00-3.05726259e+00 1.34035592e+00    
       361-2.30700000e+00-2.26458905e+00 1.79868899e-03    
       362-1.66700000e+00-1.81925178e+00 2.31806035e-02    
       363-1.70500000e+00-1.77388556e+00 4.74522078e-03    
       364-3.08700000e+00-2.66182168e+00 1.80776601e-01    
       365-4.88000000e-01-1.89553564e+00 1.98115657e+00    
       366-1.63100000e+00-2.37640109e+00 5.55622789e-01    
       367-6.27000000e-01-1.93816612e+00 1.71915659e+00    
       368-1.47500000e+00-2.15943156e+00 4.68446557e-01    
       369-1.56600000e+00-1.54473245e+00 4.52308581e-04    
       370-4.11600000e+00-2.44008564e+00 2.80868894e+00    
       371-4.43800000e+00-2.34235745e+00 4.39171771e+00    
       372-1.67600000e+00-2.72779745e+00 1.10627788e+00    
       373-1.45300000e+00-1.91582904e+00 2.14210719e-01    
       374-5.93100000e+00-2.12264832e+00 1.45035425e+01    
       375-3.62600000e+00-2.98073540e+00 4.16366401e-01    
       376-1.47400000e+00-2.33829139e+00 7.46999599e-01    
       377-2.06000000e+00-2.16032278e+00 1.00646601e-02    
       378-2.08900000e+00-2.30191838e+00 4.53342353e-02    
       379-2.99300000e+00-1.67986809e+00 1.72431541e+00    
       380-1.03300000e+00-1.96154921e+00 8.62203639e-01    
       381-1.83000000e+00-1.97866325e+00 2.21007628e-02    
       382-7.87000000e-01-1.51719621e+00 5.33186512e-01    
       383-6.99000000e-01-2.26948242e+00 2.46641505e+00    
       384-6.34700000e+00-3.13285231e+00 1.03307454e+01    
       385-1.38900000e+00-2.08507010e+00 4.84513587e-01    
       386-2.60800000e+00-2.02513638e+00 3.39730005e-01    
       387-7.57000000e-01-1.38496358e+00 3.94338255e-01    
       388-6.84100000e+00-2.83282479e+00 1.60654685e+01    
       389-9.19300000e+00-2.32709704e+00 4.71406235e+01    
       390-5.24800000e+00-2.52318905e+00 7.42459474e+00    
       391-1.60300000e+00-2.63922327e+00 1.07375866e+00    
       392-2.76000000e+00-2.40716275e+00 1.24494122e-01    
       393-1.87400000e+00-1.76830734e+00 1.11709380e-02    
       394-8.10000000e-01-1.95947347e+00 1.32128926e+00    
       395-2.37200000e+00-2.38596934e+00 1.95142502e-04    
       396-3.22800000e+00-1.75092750e+00 2.18174316e+00    
       397-7.10000000e-01-1.38173959e+00 4.51234070e-01    
       398-1.66000000e+00-1.87845390e+00 4.77221059e-02    
       399-7.89000000e-01-2.08091172e+00 1.66903590e+00    
       400-1.19520000e+01-4.11372026e+00 6.14386293e+01    
       401-3.10200000e+00-2.21311345e+00 7.90119296e-01    
       402-4.27700000e+00-2.97423921e+00 1.69718568e+00    
       403-1.27140000e+01-3.00294860e+00 9.43045192e+01    
       404-4.92000000e-01-1.27639613e+00 6.15277284e-01    
       405-1.96600000e+00-2.34300902e+00 1.42135799e-01    
       406-9.22000000e-01-2.68400464e+00 3.10466035e+00    
       407-6.98000000e-01-2.07685904e+00 1.90125225e+00    
       408-7.17000000e-01-2.35061928e+00 2.66871195e+00    
       409-2.16200000e+00-1.92878798e+00 5.43878449e-02    
       410-2.03400000e+00-2.10540159e+00 5.09818722e-03    
       411-3.92700000e+00-3.20893200e+00 5.15621655e-01    
       412-1.71900000e+00-2.70816704e+00 9.78451438e-01    
       413-1.89300000e+00-2.67391704e+00 6.09831421e-01    
       414-3.93500000e+00-1.69049309e+00 5.03781127e+00    
       415-9.50000000e-01-1.47186718e+00 2.72345354e-01    
       416-7.54000000e-01-1.43401705e+00 4.62423193e-01    
       417-1.80100000e+00-2.65797615e+00 7.34408125e-01    
       418-2.31400000e+00-1.93970444e+00 1.40097168e-01    
       419-3.27200000e+00-2.06262531e+00 1.46258714e+00    
       420-3.21600000e+00-1.97146446e+00 1.54886872e+00    
       421-5.65000000e-01-1.55140073e+00 9.72986405e-01    
       422-2.81200000e+00-3.10476546e+00 8.57116120e-02    
       423-3.95000000e+00-2.39884894e+00 2.40606961e+00    
       424-1.58300000e+00-2.06864933e+00 2.35855268e-01    
       425-2.92100000e+00-2.62377995e+00 8.83397579e-02    
       426-6.67000000e-01-1.80567944e+00 1.29659087e+00    
       427-1.45700000e+00-2.87171523e+00 2.00141918e+00    
       428-1.67200000e+00-1.46399630e+00 4.32655376e-02    
       429-4.48400000e+00-2.45905752e+00 4.10039206e+00    
       430-1.08100000e+00-2.69820511e+00 2.61535238e+00    
       431-1.51400000e+00-2.55754444e+00 1.08898499e+00    
       432-1.26800000e+00-2.11517540e+00 7.17706155e-01    
       433-7.11000000e-01-1.71306636e+00 1.00413698e+00    
       434-9.58000000e-01-2.03783770e+00 1.16604945e+00    
       435-4.62900000e+00-1.98518410e+00 6.98976250e+00    
       436-1.80900000e+00-2.17144200e+00 1.31364207e-01    
       437-4.58100000e+00-2.07006428e+00 6.30479819e+00    
       438-2.20500000e+00-1.85478407e+00 1.22651196e-01    
       439-7.23500000e+00-3.16898568e+00 1.65324724e+01    
       440-2.60600000e+00-2.06370901e+00 2.94079521e-01    
       441-1.51270000e+01-2.39919876e+00 1.61996924e+02    
       442-1.12000000e+00-2.29401630e+00 1.37831427e+00    
       443-1.08600000e+00-1.99262873e+00 8.21975656e-01    
       444-1.26500000e+00-2.33793862e+00 1.15119729e+00    
       445-9.58600000e+00-3.14403261e+00 4.14989438e+01    
       446-6.13000000e-01-2.15984771e+00 2.39273785e+00    
       447-2.56100000e+00-3.20401224e+00 4.13464741e-01    
       448-3.79100000e+00-2.92766644e+00 7.45344840e-01    
       449-4.04000000e+00-2.82357056e+00 1.47970059e+00    
       450-1.18800000e+00-1.20494380e+00 2.87092394e-04    
