    #index           Reference          Calculated         Polynomials          Dispersion    Electrostatics (Permanent + Induced)    
      4381     -7.88000000e-01     -1.14447981e+00      3.93981751e+00     -3.23515819e+00                         -1.84913913e+00    
      4382      1.40900000e+00      1.25290182e+00      7.97609507e-01     -7.39802971e-01                          1.19509528e+00    
      4383     -1.10400000e+00     -1.50842763e+00     -1.01024335e-01     -8.22741649e-01                         -5.84661642e-01    
      4384      3.18900000e+00      2.40055367e+00      1.84898394e+00     -1.03271985e+00                          1.58428958e+00    
      4385     -9.20000000e-02     -1.33288509e-01     -4.42154335e-02     -4.53414827e-02                         -4.37315925e-02    
      4386     -3.43000000e-01     -5.18401619e-01     -1.85870625e-01     -6.46281174e-02                         -2.67902876e-01    
      4387     -6.05000000e-01     -5.15120988e-01      9.14821565e-01     -7.98677366e-01                         -6.31265187e-01    
      4388     -5.70000000e-02     -4.49244679e-02      0.00000000e+00     -2.41556418e-02                         -2.07688260e-02    
      4389     -1.60000000e-02      6.91491590e-02     -7.90829753e-03     -5.16863751e-02                          1.28743832e-01    
      4390     -3.62000000e-01     -1.82895287e-01      5.87839180e-03     -3.05959936e-02                         -1.58177685e-01    
      4391     -3.20000000e-02     -1.24724200e-01      7.54465763e-02     -2.18577814e-01                          1.84070385e-02    
      4392     -2.07000000e-01     -1.50384747e-01      2.12238056e-02     -1.72810880e-02                         -1.54327465e-01    
      4393     -1.25000000e-01     -2.00854416e-01     -4.79436103e-02     -4.34889729e-02                         -1.09421833e-01    
      4394      5.20000000e-02      4.45660952e-02      1.84123913e-02     -4.47554415e-02                          7.09091455e-02    
      4395      7.30000000e-02      3.83787870e-02      0.00000000e+00     -7.30615427e-03                          4.56849413e-02    
      4396     -1.60000000e-02     -2.21538497e-02      0.00000000e+00     -4.43874035e-03                         -1.77151094e-02    
      4397     -2.03000000e-01     -2.76943719e-01     -2.36603151e-01     -8.30543704e-02                          4.27138028e-02    
      4398      2.40000000e-02     -4.76515742e-02     -7.57763714e-02     -1.05404906e-01                          1.33529704e-01    
      4399     -1.14000000e-01     -2.32687397e-01     -9.68885366e-02     -7.90152027e-02                         -5.67836582e-02    
      4400     -9.90000000e-01     -6.90538577e-01     -1.33739636e-01     -1.61178547e-01                         -3.95620394e-01    
      4401     -1.39700000e+00     -1.26266843e+00     -2.25487669e-02     -7.66745918e-01                         -4.73373740e-01    
      4402      3.39600000e+00      3.35447674e+00      6.32375633e+00     -2.74123223e+00                         -2.28047356e-01    
      4403      4.76900000e+00      6.10541271e+00      7.16834433e+00     -2.84715646e+00                          1.78422485e+00    
      4404      3.26100000e+00      3.32604815e+00      6.33793216e+00     -2.47526906e+00                         -5.36614946e-01    
      4405     -7.73000000e-01     -7.46484112e-01     -2.01997573e-01     -2.01818840e-01                         -3.42667699e-01    
      4406      1.70000000e-02     -1.21694479e-01     -1.17524977e-01     -1.95114623e-01                          1.90945121e-01    
      4407     -4.32000000e-01     -2.97316769e-01      3.35814996e-03     -5.78568500e-02                         -2.42818069e-01    
      4408     -6.80000000e-02     -6.69080142e-02      2.89608291e-02     -7.07327497e-02                         -2.51360935e-02    
      4409      5.10000000e-01      6.37238841e-01      2.32174955e+00     -1.50742655e+00                         -1.77084160e-01    
      4410     -1.48900000e+00     -1.15013511e+00     -1.74340668e-01     -8.96922751e-01                         -7.88716920e-02    
      4411     -2.48000000e-01     -3.16581571e-01     -1.64227814e-01     -1.00569142e-01                         -5.17846147e-02    
      4412     -2.01000000e-01     -2.01733957e-01     -4.61419480e-02     -3.20398768e-02                         -1.23552132e-01    
      4413      2.31900000e+00      2.30860032e+00      4.57726462e+00     -2.81095595e+00                          5.42291654e-01    
      4414      6.90000000e-02      1.44257443e-01      2.93803543e-02     -8.67133565e-02                          2.01590445e-01    
      4415      5.40000000e-02     -7.14589460e-02     -8.70119583e-02     -8.36180877e-02                          9.91711001e-02    
      4416     -1.50000000e-02     -8.84000886e-02     -1.02035259e-01     -3.83524994e-02                          5.19876693e-02    
      4417      0.00000000e+00     -3.52184224e-02     -7.93881178e-03     -2.30880799e-02                         -4.19153073e-03    
      4418      3.22900000e+00      2.76237262e+00      3.71940437e+00     -2.05181051e+00                          1.09477875e+00    
      4419      2.40000000e-02      1.01347414e-02      0.00000000e+00     -5.71847619e-03                          1.58532176e-02    
      4420     -5.10000000e-02     -3.23336290e-01      1.00964506e+00     -1.12115853e+00                         -2.11822824e-01    
      4421     -1.19400000e+00     -8.95244155e-01     -1.89935383e-01     -3.05891817e-01                         -3.99416955e-01    
      4422      1.65100000e+00      8.01142156e-01      8.11820740e-01     -9.59575856e-01                          9.48897272e-01    
      4423     -1.42000000e-01     -7.84621302e-02      1.07686166e-02     -1.75204534e-02                         -7.17102934e-02    
      4424     -1.56000000e-01     -1.21476720e-01     -6.17285205e-02     -6.60211246e-02                          6.27292473e-03    
      4425      9.37200000e+00      7.95835393e+00      7.65752600e+00     -2.35697600e+00                          2.65780393e+00    
      4426     -1.37000000e-01     -9.09533427e-02      0.00000000e+00     -4.47811003e-03                         -8.64752327e-02    
      4427     -1.42500000e+00     -1.49557297e+00      1.40174689e+00     -2.05487380e+00                         -8.42446069e-01    
      4428     -8.77000000e-01     -7.00661039e-01      3.98770018e-01     -8.34346476e-01                         -2.65084581e-01    
      4429     -4.10000000e-02     -2.63223767e-01     -1.90526921e-01     -1.35936546e-01                          6.32397006e-02    
      4430      1.72000000e-01      2.52265294e-02     -9.44922479e-02     -6.91360687e-02                          1.88854846e-01    
      4431     -4.20000000e-02      3.39537378e-03      2.05695313e-02     -1.84551904e-02                          1.28103285e-03    
      4432     -7.30000000e-02     -7.18735820e-02      6.57950302e-03     -1.79134822e-02                         -6.05396028e-02    
      4433     -1.03600000e+00     -7.22804761e-01      1.36088038e+00     -1.59710472e+00                         -4.86580421e-01    
      4434     -8.80000000e-02     -9.63087153e-02     -2.95281076e-02     -3.49067252e-02                         -3.18738825e-02    
      4435      8.27200000e+00      7.17348797e+00      7.25646826e+00     -2.02905757e+00                          1.94607728e+00    
      4436     -7.90000000e-02     -8.41663197e-02      0.00000000e+00     -1.15252866e-02                         -7.26410331e-02    
      4437     -5.20000000e-02      2.47350414e-02      4.80531455e-02     -3.23642609e-02                          9.04615686e-03    
      4438     -4.36000000e-01     -2.79905114e-01      3.50769612e-02     -3.51721603e-02                         -2.79809915e-01    
      4439     -6.90000000e-02     -2.90926588e-02      1.49576672e-02     -6.03484886e-02                          1.62981627e-02    
      4440     -1.15300000e+00     -9.79998437e-01     -2.30197493e-01     -1.99115880e-01                         -5.50685064e-01    
      4441     -3.37000000e-01     -2.59027480e-01      1.20145534e+00     -9.15530779e-01                         -5.44952042e-01    
      4442     -8.34000000e-01     -7.30313882e-01     -1.39119463e-01     -2.63097395e-01                         -3.28097024e-01    
      4443     -2.61100000e+00     -2.10758757e+00      1.02712392e-01     -8.35437703e-01                         -1.37486226e+00    
      4444      1.70900000e+00      5.52247607e-01     -7.25376238e-02     -6.08994763e-01                          1.23377999e+00    
      4445     -2.97000000e-01     -3.48436252e-01     -1.80944415e-01     -1.40850314e-01                         -2.66415236e-02    
      4446     -4.50000000e-02     -4.12887664e-02      0.00000000e+00     -4.06897812e-03                         -3.72197883e-02    
      4447     -2.22000000e-01     -3.32484907e-02      2.42725964e-01     -3.94527724e-01                          1.18553269e-01    
      4448     -2.55000000e-01     -1.83084242e-01      5.45915186e-02     -5.71835774e-01                          3.34160013e-01    
      4449     -1.40000000e-02     -9.90911834e-03      0.00000000e+00     -5.56335440e-03                         -4.34576395e-03    
      4450     -2.33000000e-01     -5.18851142e-01     -3.03924400e-01     -2.97477193e-01                          8.25504513e-02    
      4451      3.58000000e-01      5.04850125e-01      4.52533089e+00     -2.78675981e+00                         -1.23372095e+00    
      4452     -2.53200000e+00     -2.50724061e+00      6.15219066e-01     -1.55748170e+00                         -1.56497798e+00    
      4453      4.14300000e+00      4.24714308e+00      8.57879951e+00     -3.70607697e+00                         -6.25579456e-01    
      4454      7.44400000e+00      7.36594139e+00      1.25119324e+01     -4.55024771e+00                         -5.95743274e-01    
      4455      2.40000000e-02     -2.82640871e-03      0.00000000e+00     -1.09697126e-02                          8.14330387e-03    
      4456     -9.30000000e-02     -8.50269466e-02      0.00000000e+00     -4.48012947e-03                         -8.05468171e-02    
      4457     -1.04500000e+00     -6.34017020e-01      9.20873707e-01     -1.35614078e+00                         -1.98749949e-01    
      4458     -5.42800000e+00     -5.01530464e+00      6.70857686e-01     -2.28443073e+00                         -3.40173159e+00    
      4459      7.60000000e-01      7.36965331e-01      2.71222575e-01     -1.49892623e-01                          6.15635379e-01    
      4460      6.15000000e-01      1.24454454e-01      1.00573298e+00     -1.32902166e+00                          4.47743137e-01    
      4461     -8.50000000e-02     -8.59938910e-02     -1.14728940e-03     -3.54949162e-02                         -4.93516854e-02    
      4462     -1.36000000e-01     -7.05484000e-02      0.00000000e+00     -1.28774621e-02                         -5.76709379e-02    
      4463     -1.40000000e-01      1.30080420e-01      1.32919776e+00     -1.47974576e+00                          2.80628422e-01    
      4464      2.10000000e-02      3.53151055e-02      0.00000000e+00     -7.51612902e-03                          4.28312345e-02    
      4465      7.50000000e-02     -6.01710846e-02     -8.73885046e-02     -1.95618889e-01                          2.22836309e-01    
      4466      2.34800000e+00      2.89732658e+00      3.78023326e+00     -2.07990674e+00                          1.19700006e+00    
      4467     -1.10000000e-01     -5.53252507e-02      0.00000000e+00     -1.33617952e-02                         -4.19634555e-02    
      4468     -9.33000000e-01     -1.13158340e+00     -7.35137382e-02     -8.58694441e-01                         -1.99375219e-01    
      4469      7.20000000e-02      6.01172151e-02      0.00000000e+00     -6.10799070e-03                          6.62252058e-02    
      4470     -1.07000000e-01     -1.25257279e-01      6.69876747e-02     -2.71056759e-01                          7.88118045e-02    
      4471      7.70000000e-02      4.65095991e-02      0.00000000e+00     -4.36523291e-03                          5.08748320e-02    
      4472     -5.42000000e-01     -3.26553241e-01      1.23916582e-01     -1.19300084e-01                         -3.31169739e-01    
      4473      2.80000000e-02      2.30771057e-02      0.00000000e+00     -5.63242722e-03                          2.87095329e-02    
      4474     -7.11000000e-01     -4.72417344e-01     -2.09225010e-01     -1.11164805e-01                         -1.52027529e-01    
      4475     -1.08000000e-01     -7.10791797e-02      0.00000000e+00     -6.16485164e-03                         -6.49143281e-02    
      4476     -5.29500000e+00     -5.17169843e+00      1.00322577e+00     -2.12539682e+00                         -4.04952738e+00    
      4477     -7.04000000e-01     -7.59229260e-01      5.08081810e-01     -7.71733984e-01                         -4.95577087e-01    
      4478     -2.05000000e-01     -1.68652520e-01     -1.65572923e-01     -1.51483040e-01                          1.48403443e-01    
      4479     -2.93400000e+00     -2.94312746e+00     -6.33297021e-01     -7.07381425e-01                         -1.60244901e+00    
      4480      1.33000000e-01      1.03247763e-01      0.00000000e+00     -3.71549616e-03                          1.06963259e-01    
      4481     -1.25300000e+00     -1.39204070e+00      5.89516470e-02     -1.09624580e+00                         -3.54746552e-01    
      4482     -6.00000000e-02     -6.62271967e-02      0.00000000e+00     -1.02915225e-02                         -5.59356742e-02    
      4483     -1.85000000e-01     -1.21477141e-01      2.52908502e-04     -1.39799074e-02                         -1.07750142e-01    
      4484     -8.66000000e-01     -6.85810522e-01      1.01582363e-01     -3.96938708e-01                         -3.90454176e-01    
      4485      5.46800000e+00      4.91598543e+00      4.14243688e+00     -1.92524665e+00                          2.69879519e+00    
      4486     -1.80000000e-02      5.65076960e-03      0.00000000e+00     -6.96019525e-03                          1.26109648e-02    
      4487      2.00000000e-03      9.95840605e-02      1.93731632e-02     -1.93604243e-02                          9.95713217e-02    
      4488     -6.60000000e-02     -4.50616689e-02      0.00000000e+00     -4.16017817e-03                         -4.09014907e-02    
      4489      2.14000000e-01      3.03831373e-01      5.51165556e-02     -2.18171138e-01                          4.66885955e-01    
      4490     -9.79000000e-01     -8.32244143e-01      6.17179634e+00     -3.59544242e+00                         -3.40859806e+00    
      4491      4.76800000e+00      4.38868210e+00      7.61989919e+00     -3.28046124e+00                          4.92441527e-02    
      4492     -6.01000000e-01     -4.28627220e-01     -4.97604641e-03     -1.47257718e-01                         -2.76393456e-01    
      4493     -1.10000000e-01     -4.84172217e-02      0.00000000e+00     -8.19168287e-03                         -4.02255389e-02    
      4494      2.16000000e-01      5.24015402e-01      3.44754324e-01     -1.40824421e-01                          3.20085500e-01    
      4495     -6.10000000e-01     -6.46868955e-01      2.32779615e+00     -2.22573441e+00                         -7.48930696e-01    
      4496     -9.60000000e-02     -7.43605602e-02     -1.06964108e-02     -6.77573119e-02                          4.09316253e-03    
      4497      8.50000000e+00      8.01099793e+00      7.95672054e+00     -2.60540555e+00                          2.65968295e+00    
      4498     -9.40000000e-02     -7.87858472e-02      0.00000000e+00     -5.59684677e-03                         -7.31890004e-02    
      4499      5.00000000e-03      4.13317022e-02      2.35814667e-03     -1.46470886e-02                          5.36206442e-02    
      4500      8.93000000e-01      1.00720367e+00      2.64886617e+00     -1.66453665e+00                          2.28741504e-02    
      4501     -7.10000000e-01     -9.32014015e-01      1.80232916e-01     -7.54464175e-01                         -3.57782756e-01    
      4502     -1.46300000e+00      9.99516403e-02      1.79809490e+00     -1.23025596e+00                         -4.67887301e-01    
      4503      1.68600000e+00      1.20101660e+00      1.15345538e+00     -5.79564274e-01                          6.27125498e-01    
      4504     -6.20000000e-02     -5.49984687e-02      0.00000000e+00     -4.08716688e-03                         -5.09113019e-02    
      4505     -3.86000000e-01     -9.15410803e-02      1.48467353e-01     -3.44329262e-02                         -2.05575507e-01    
      4506     -3.78000000e-01     -3.48518984e-01      1.66599471e-01     -2.33835431e-01                         -2.81283024e-01    
      4507     -1.88000000e-01     -2.57890274e-01     -7.09938629e-02     -8.72086028e-02                         -9.96878086e-02    
      4508     -1.23000000e-01     -1.21957072e-01     -2.89547036e-02     -2.56392260e-02                         -6.73631426e-02    
      4509     -7.40000000e-02     -3.60061965e-02      1.79251725e-02     -1.73645078e-02                         -3.65668612e-02    
      4510      4.99300000e+00      5.29069358e+00      1.04797186e+01     -3.85227084e+00                         -1.33675422e+00    
      4511     -1.59200000e+00     -1.43729438e+00     -3.07123351e-01     -4.86360923e-01                         -6.43810106e-01    
      4512     -3.04000000e-01     -4.76850205e-01     -4.70095726e-01     -2.22985721e-01                          2.16231242e-01    
      4513     -1.24000000e-01     -3.07324670e-01     -2.10463207e-01     -6.41426151e-02                         -3.27188483e-02    
      4514      2.88200000e+00      2.16125379e+00      5.34558086e+00     -3.13775831e+00                         -4.65687653e-02    
      4515      1.27600000e+00      1.21009017e+00      5.15356659e+00     -2.68828911e+00                         -1.25518731e+00    
      4516      1.00000000e-02     -2.03780783e-03      0.00000000e+00     -4.27777036e-03                          2.23996253e-03    
      4517     -8.61000000e-01     -8.50414647e-01      1.02286237e-01     -6.87673847e-01                         -2.65027037e-01    
      4518      1.12000000e-01      4.65925037e-02      0.00000000e+00     -9.52861853e-03                          5.61211223e-02    
      4519      1.86000000e+00      1.46442035e+00      3.97834349e+00     -2.09043258e+00                         -4.23490565e-01    
      4520     -6.50000000e-02     -9.83504699e-02      0.00000000e+00     -7.77032830e-03                         -9.05801416e-02    
      4521     -1.52000000e-01     -1.08913485e-01      0.00000000e+00     -1.90007814e-02                         -8.99127033e-02    
      4522      2.39000000e+00      2.19854179e+00      5.76388624e+00     -3.21021773e+00                         -3.55126713e-01    
      4523     -6.18000000e-01     -6.24828674e-01     -9.40480286e-02     -3.00827270e-01                         -2.29953375e-01    
      4524     -1.18000000e-01     -2.82898708e-01     -1.12308217e-01     -9.39852133e-02                         -7.66052780e-02    
      4525     -5.70000000e-02      1.55673868e-01      1.54111538e+00     -1.32024295e+00                         -6.51985646e-02    
      4526     -1.00000000e-02      4.64886158e-03      0.00000000e+00     -4.29506354e-03                          8.94392511e-03    
      4527     -1.50000000e-01     -1.31091248e-01      5.20277852e-03     -1.73094548e-02                         -1.18984572e-01    
      4528     -6.80000000e-02     -1.74441758e-02     -3.24590648e-03     -2.55531502e-02                          1.13548810e-02    
      4529     -6.00000000e-03     -2.25425402e-02      0.00000000e+00     -1.61799940e-02                         -6.36254622e-03    
      4530     -1.00000000e-01     -6.99020825e-02      5.17188274e-02     -7.18001032e-02                         -4.98208068e-02    
      4531      2.00000000e-03     -1.16497013e-02      0.00000000e+00     -4.00540272e-03                         -7.64429856e-03    
      4532      1.70000000e-02     -1.69899083e-01     -1.12483462e-01     -5.45779842e-02                         -2.83763688e-03    
      4533      8.10000000e+00      9.69231177e+00      8.97959336e+00     -2.91989694e+00                          3.63261536e+00    
      4534     -1.40000000e-02     -8.36216873e-03      0.00000000e+00     -1.02584294e-02                          1.89626065e-03    
      4535     -5.37000000e-01     -4.89996440e-01     -2.90599734e-01     -3.50019286e-01                          1.50622580e-01    
      4536      1.70000000e-01      1.62307146e-01      5.90974231e-02     -2.45049471e-02                          1.27714670e-01    
      4537      4.80000000e-02     -9.38882111e-03     -1.11077766e-02     -5.21611990e-02                          5.38801545e-02    
      4538      8.15000000e+00      7.31488324e+00      6.98084751e+00     -2.50580693e+00                          2.83984266e+00    
      4539     -2.27300000e+00     -2.11132396e+00      1.71043684e-01     -1.44591332e+00                         -8.36454326e-01    
      4540      1.25000000e-01      7.93412992e-02      0.00000000e+00     -7.44044970e-03                          8.67817489e-02    
      4541      1.04500000e+00      1.36391438e+00      4.09962281e+00     -3.10524344e+00                          3.69535009e-01    
      4542      1.07000000e-01      5.66649733e-02      0.00000000e+00     -7.65029644e-03                          6.43152698e-02    
      4543      1.70000000e-02     -9.33027933e-03      0.00000000e+00     -1.49093489e-02                          5.57906955e-03    
      4544     -1.12000000e-01     -8.97292891e-02      0.00000000e+00     -5.03546932e-03                         -8.46938198e-02    
      4545      8.62000000e-01      8.10519184e-01      1.06164561e+00     -1.30786587e+00                          1.05673944e+00    
      4546      4.90000000e-02      4.99375022e-02     -3.92596885e-03     -1.26327305e-02                          6.64962016e-02    
      4547      4.92000000e-01      6.60769140e-01      1.58649374e+00     -1.65381046e+00                          7.28085864e-01    
      4548     -4.08000000e-01     -4.78584432e-01     -3.16339971e-01     -1.62434652e-01                          1.90190643e-04    
      4549     -1.98000000e-01     -1.40987148e-01     -1.43134859e-02     -1.92446714e-02                         -1.07428990e-01    
      4550     -3.30000000e-02     -1.56811052e-02      0.00000000e+00     -4.79403855e-03                         -1.08870667e-02    
      4551     -1.41800000e+00     -1.50046104e+00      1.66431536e+00     -1.45632571e+00                         -1.70845069e+00    
      4552     -1.00000000e-03     -5.12032373e-03      0.00000000e+00     -4.02356668e-03                         -1.09675706e-03    
      4553     -1.50900000e+00     -1.49469149e+00      5.52644330e-01     -1.27561815e+00                         -7.71717671e-01    
      4554     -8.73000000e-01     -1.21212481e+00     -3.64030081e-01     -6.40250797e-01                         -2.07843932e-01    
      4555     -3.69000000e-01     -1.87315822e-01      3.41447706e-02     -1.05672187e-01                         -1.15788405e-01    
      4556     -1.44100000e+00     -1.38392802e+00      1.32092474e+00     -1.20438470e+00                         -1.50046806e+00    
      4557      5.80000000e-02      3.70611297e-02      0.00000000e+00     -3.94764110e-03                          4.10087708e-02    
      4558     -6.95000000e-01     -7.42692566e-01     -1.78468688e-01     -5.08456488e-01                         -5.57673899e-02    
      4559     -2.80000000e-02     -3.34882667e-02      0.00000000e+00     -3.77619959e-03                         -2.97120671e-02    
      4560     -9.23000000e-01     -1.08553278e+00     -6.44580424e-02     -8.11427953e-01                         -2.09646787e-01    
      4561      1.35900000e+00      1.09828119e+00      2.89049327e-01     -1.41474022e-01                          9.50705884e-01    
      4562      2.30000000e-01      2.17671921e-01      8.37999658e-02     -2.95443084e-01                          4.29315040e-01    
      4563     -1.23700000e+00     -1.14334425e+00     -3.04202051e-01     -6.35347555e-01                         -2.03794648e-01    
      4564     -1.01300000e+00     -8.59270941e-01     -2.46554425e-02     -8.80609935e-01                          4.59944366e-02    
      4565     -3.59000000e-01     -3.51666653e-01     -3.02470754e-01     -7.75000814e-01                          7.25804915e-01    
      4566     -8.99000000e-01     -1.57543539e+00     -5.70828883e-02     -8.79795032e-01                         -6.38557470e-01    
      4567      7.40000000e-02      4.75037497e-02      0.00000000e+00     -3.99226547e-03                          5.14960152e-02    
      4568     -1.20000000e-01     -4.22802656e-02      1.75101370e-02     -3.36260031e-02                         -2.61643995e-02    
      4569      1.28000000e-01      1.08234708e-01      0.00000000e+00     -1.01107718e-02                          1.18345480e-01    
      4570     -2.28000000e-01     -2.44488145e-01     -1.23832032e-01     -6.04200125e-02                         -6.02361000e-02    
      4571     -3.98000000e-01     -1.03202389e-01      1.02739137e+00     -1.42383567e+00                          2.93241915e-01    
      4572     -5.50000000e-02     -9.90112011e-02     -6.37471259e-02     -3.09327489e-02                         -4.33132618e-03    
      4573     -5.19000000e-01     -3.85849239e-01      9.64836968e-01     -1.20907938e+00                         -1.41606822e-01    
      4574     -3.20000000e-02     -1.29370584e-02      5.13685524e-02     -2.07417302e-02                         -4.35638806e-02    
      4575      2.20000000e-02      1.56931550e-01     -4.29646702e-02     -7.45260953e-02                          2.74422315e-01    
      4576     -9.30000000e-02     -2.40153270e-01      2.94684351e-01     -9.34397185e-01                          3.99559564e-01    
      4577     -7.85000000e-01     -6.99726220e-01     -1.44596211e-01     -1.14160576e-01                         -4.40969433e-01    
      4578     -1.02600000e+00     -9.04274393e-01     -1.88448225e-01     -2.51574194e-01                         -4.64251973e-01    
      4579      5.21700000e+00      4.62964048e+00      9.37370774e+00     -3.67348129e+00                         -1.07058597e+00    
      4580      5.80000000e-02      3.63652544e-02      0.00000000e+00     -3.47841028e-03                          3.98436646e-02    
      4581     -5.54000000e-01     -4.49871345e-01     -4.31118704e-02     -1.10736901e-01                         -2.96022573e-01    
      4582      6.64800000e+00      5.47764100e+00      5.65309938e+00     -1.56457216e+00                          1.38911378e+00    
      4583     -8.20000000e-01     -5.14839624e-01      1.91543901e-01     -4.30516850e-01                         -2.75866675e-01    
      4584      1.88000000e-01      5.99916032e-01      1.66987504e+00     -1.39555345e+00                          3.25594442e-01    
      4585      7.80000000e-02      8.05740333e-02      1.44093804e-02     -1.79207395e-02                          8.40853924e-02    
      4586      1.19000000e-01      7.97141178e-02      0.00000000e+00     -2.06766051e-02                          1.00390723e-01    
      4587     -2.16000000e-01     -1.78507950e-01      0.00000000e+00     -1.40332805e-02                         -1.64474669e-01    
      4588      8.13200000e+00      7.64346775e+00      1.00579544e+01     -3.27253288e+00                          8.58046205e-01    
      4589     -7.74000000e-01     -6.08231498e-01     -4.01420636e-02     -1.58134855e-01                         -4.09954580e-01    
      4590      1.10000000e-02      3.35098994e-02      4.57627343e-02     -3.66234139e-02                          2.43705790e-02    
      4591      6.90000000e-02      5.76822179e-02      0.00000000e+00     -6.33970265e-03                          6.40219206e-02    
      4592      1.34000000e-01      9.53049834e-02      0.00000000e+00     -1.54347656e-02                          1.10739749e-01    
      4593     -1.85000000e-01     -2.27347993e-01     -9.36635132e-02     -3.40740329e-02                         -9.96104468e-02    
      4594      7.70000000e-02      2.11854666e-02     -2.35553949e-02     -2.68484771e-02                          7.15893386e-02    
      4595     -9.40000000e-02     -5.10110598e-02      0.00000000e+00     -4.71833591e-03                         -4.62927239e-02    
      4596     -1.94000000e-01     -3.11119457e-01     -1.45089018e-01     -7.36065562e-02                         -9.24238836e-02    
      4597     -6.95000000e-01     -4.48252234e-01      9.54499040e-01     -1.61614086e+00                          2.13389586e-01    
      4598     -1.30200000e+00     -1.00785048e+00      2.80643378e-01     -1.10539795e+00                         -1.83095909e-01    
      4599     -1.46000000e-01     -7.51319184e-02      3.31116734e-02     -1.70929312e-02                         -9.11506605e-02    
      4600     -8.36000000e-01     -4.76038089e-01     -9.73529749e-02     -5.95503386e-01                          2.16818273e-01    
      4601     -1.08000000e-01     -4.98697169e-02      3.61100796e-02     -1.52393014e-02                         -7.07404951e-02    
      4602      4.70600000e+00      4.67413495e+00      5.75134706e+00     -2.22068064e+00                          1.14346852e+00    
      4603     -1.30000000e+00     -1.13055519e+00      8.49482793e-01     -8.15541484e-01                         -1.16449650e+00    
      4604     -1.75800000e+00     -1.31523013e+00     -1.58511588e-01     -4.03018557e-01                         -7.53699990e-01    
      4605     -3.07000000e-01     -3.67258763e-01     -1.16692670e-01     -3.85265000e-02                         -2.12039593e-01    
      4606      4.20900000e+00      4.03382371e+00      6.73603010e+00     -3.00112180e+00                          2.98915416e-01    
      4607      1.11000000e-01      1.41113081e-01     -1.33059557e-02     -8.58386095e-02                          2.40257646e-01    
      4608     -8.37000000e-01     -7.63090456e-01     -2.73935062e-01     -1.07209636e-01                         -3.81945758e-01    
      4609     -1.29800000e+00     -1.07786827e+00     -3.02835878e-01     -2.36776447e-01                         -5.38255944e-01    
      4610     -2.11000000e-01      1.22765792e-01      2.13196485e-01     -2.80376041e-01                          1.89945348e-01    
      4611      4.68000000e-01     -1.29722516e-02      4.00222645e-03     -2.60269056e-01                          2.43294578e-01    
      4612     -2.79000000e-01     -1.43652876e-01      6.17813189e-02     -6.21561802e-02                         -1.43278014e-01    
      4613     -3.64000000e-01     -3.66667523e-01      6.56998649e-01     -9.78017915e-01                         -4.56482566e-02    
      4614     -2.70000000e-02     -7.31005774e-02     -7.83659949e-04     -2.19560155e-02                         -5.03609020e-02    
      4615     -1.13600000e+00     -1.30661824e+00      3.84307598e+00     -2.80267150e+00                         -2.34702272e+00    
      4616      1.30000000e-02     -3.43419409e-01      1.38643549e+00     -1.95634057e+00                          2.26485667e-01    
      4617      1.23430000e+01      1.00828203e+01      9.54044410e+00     -2.38945882e+00                          2.93183497e+00    
      4618     -2.31000000e-01     -1.58282408e-01     -1.29036473e-01     -5.57380337e-02                          2.64920990e-02    
      4619     -3.58000000e-01     -4.88889722e-01      1.67484990e+00     -2.17114802e+00                          7.40839440e-03    
      4620      5.70900000e+00      6.73749347e+00      9.73287218e+00     -3.55629559e+00                          5.60916881e-01    
      4621      1.03400000e+00      8.55447893e-01      3.76887417e-01     -1.14599416e-01                          5.93159891e-01    
      4622     -8.99000000e-01     -9.90078918e-01     -3.88004559e-01     -2.66058525e-01                         -3.36015834e-01    
      4623     -3.00000000e-02     -2.07838394e-01     -1.39885184e-01     -4.04727760e-01                          3.36774550e-01    
      4624      3.00000000e-03     -1.46595788e-03      0.00000000e+00     -3.35461799e-03                          1.88866011e-03    
      4625      1.62200000e+00      8.75953711e-01      4.49299374e+00     -2.29228242e+00                         -1.32475761e+00    
      4626      2.50000000e-02      2.06158880e-01      1.94879151e-01     -3.78429855e-02                          4.91227148e-02    
      4627     -2.20000000e-02      4.98696811e-03      0.00000000e+00     -4.95398614e-03                          9.94095426e-03    
      4628      2.30000000e-02      9.89264357e-03      0.00000000e+00     -4.25494730e-03                          1.41475909e-02    
      4629     -1.37900000e+00     -1.13517421e+00      3.42842171e+00     -2.85655460e+00                         -1.70704132e+00    
      4630      2.80000000e-02      2.23632102e-02     -1.09801146e-02     -2.60224341e-02                          5.93657589e-02    
      4631     -3.01000000e-01     -2.59443981e-01      2.45066240e-03     -9.37157489e-02                         -1.68178895e-01    
      4632      2.79000000e-01      1.97426642e-01      0.00000000e+00     -2.15586039e-02                          2.18985246e-01    
      4633     -4.47000000e-01     -2.95090991e-01     -2.18167406e-01     -1.29139552e-01                          5.22159669e-02    
      4634      8.30000000e-02      5.46399782e-02      0.00000000e+00     -5.83731019e-03                          6.04772884e-02    
      4635      6.13000000e-01      7.27830133e-01      1.30674053e+00     -1.69645538e+00                          1.11754499e+00    
      4636      4.00000000e-02      1.79490200e-02      0.00000000e+00     -7.05174327e-03                          2.50007633e-02    
      4637     -1.29000000e-01     -9.33314892e-02      1.01457576e-03     -3.09595392e-02                         -6.33865258e-02    
