    #index           Reference          Calculated         Polynomials          Dispersion    Electrostatics (Permanent + Induced)    
      1087      1.56987817e+02      1.44090625e+02      1.44090625e+02      0.00000000e+00                          0.00000000e+00    
      1088      1.03823817e+02      1.03246926e+02      1.03246926e+02      0.00000000e+00                          0.00000000e+00    
      1089      8.66938175e+01      7.80661410e+01      7.80661410e+01      0.00000000e+00                          0.00000000e+00    
      1090      8.23648175e+01      7.86983443e+01      7.86983443e+01      0.00000000e+00                          0.00000000e+00    
      1091      1.25644817e+02      1.18269124e+02      1.18269124e+02      0.00000000e+00                          0.00000000e+00    
      1092      1.05920817e+02      1.12869617e+02      1.12869617e+02      0.00000000e+00                          0.00000000e+00    
      1093      4.36118175e+01      4.39726420e+01      4.39726420e+01      0.00000000e+00                          0.00000000e+00    
      1094      9.92178175e+01      9.71714192e+01      9.71714192e+01      0.00000000e+00                          0.00000000e+00    
      1095      7.66268175e+01      7.94349962e+01      7.94349962e+01      0.00000000e+00                          0.00000000e+00    
      1096      1.18375817e+02      1.16366232e+02      1.16366232e+02      0.00000000e+00                          0.00000000e+00    
      1097      7.26128175e+01      7.39667150e+01      7.39667150e+01      0.00000000e+00                          0.00000000e+00    
      1098      1.21566817e+02      1.26895935e+02      1.26895935e+02      0.00000000e+00                          0.00000000e+00    
      1099      9.51018175e+01      9.86173322e+01      9.86173322e+01      0.00000000e+00                          0.00000000e+00    
      1100      5.97928175e+01      6.03936117e+01      6.03936117e+01      0.00000000e+00                          0.00000000e+00    
      1101      7.49078175e+01      7.09216448e+01      7.09216448e+01      0.00000000e+00                          0.00000000e+00    
      1102      1.02588817e+02      1.01373819e+02      1.01373819e+02      0.00000000e+00                          0.00000000e+00    
      1103      9.10928175e+01      8.62161700e+01      8.62161700e+01      0.00000000e+00                          0.00000000e+00    
      1104      6.69968175e+01      6.95105327e+01      6.95105327e+01      0.00000000e+00                          0.00000000e+00    
      1105      6.01658175e+01      6.18712749e+01      6.18712749e+01      0.00000000e+00                          0.00000000e+00    
      1106      3.63248175e+01      3.68332029e+01      3.68332029e+01      0.00000000e+00                          0.00000000e+00    
      1107      7.27728175e+01      7.51867082e+01      7.51867082e+01      0.00000000e+00                          0.00000000e+00    
      1108      9.45138175e+01      9.72605978e+01      9.72605978e+01      0.00000000e+00                          0.00000000e+00    
      1109      9.25858175e+01      1.02500736e+02      1.02500736e+02      0.00000000e+00                          0.00000000e+00    
      1110      9.58168175e+01      9.74322850e+01      9.74322850e+01      0.00000000e+00                          0.00000000e+00    
      1111      1.23917817e+02      1.17340460e+02      1.17340460e+02      0.00000000e+00                          0.00000000e+00    
      1112      1.49424817e+02      1.31964714e+02      1.31964714e+02      0.00000000e+00                          0.00000000e+00    
      1113      1.16196817e+02      1.19810102e+02      1.19810102e+02      0.00000000e+00                          0.00000000e+00    
      1114      8.55088175e+01      8.61927741e+01      8.61927741e+01      0.00000000e+00                          0.00000000e+00    
      1115      1.95370817e+02      1.72915030e+02      1.72915030e+02      0.00000000e+00                          0.00000000e+00    
      1116      7.35968175e+01      7.31382614e+01      7.31382614e+01      0.00000000e+00                          0.00000000e+00    
      1117      9.74738175e+01      9.21615139e+01      9.21615139e+01      0.00000000e+00                          0.00000000e+00    
      1118      7.38818175e+01      7.81183316e+01      7.81183316e+01      0.00000000e+00                          0.00000000e+00    
      1119      1.31143817e+02      1.30144207e+02      1.30144207e+02      0.00000000e+00                          0.00000000e+00    
      1120      6.80768175e+01      6.63664879e+01      6.63664879e+01      0.00000000e+00                          0.00000000e+00    
      1121      1.06716817e+02      1.08094695e+02      1.08094695e+02      0.00000000e+00                          0.00000000e+00    
      1122      9.22458175e+01      9.17968396e+01      9.17968396e+01      0.00000000e+00                          0.00000000e+00    
      1123      6.64168175e+01      6.61067619e+01      6.61067619e+01      0.00000000e+00                          0.00000000e+00    
      1124      6.93258175e+01      6.77568048e+01      6.77568048e+01      0.00000000e+00                          0.00000000e+00    
      1125      1.36972817e+02      1.41232733e+02      1.41232733e+02      0.00000000e+00                          0.00000000e+00    
      1126      4.56408175e+01      4.66979214e+01      4.66979214e+01      0.00000000e+00                          0.00000000e+00    
      1127      1.95716817e+02      1.85088132e+02      1.85088132e+02      0.00000000e+00                          0.00000000e+00    
      1128      1.59336817e+02      1.55335070e+02      1.55335070e+02      0.00000000e+00                          0.00000000e+00    
      1129      1.35070817e+02      1.43659041e+02      1.43659041e+02      0.00000000e+00                          0.00000000e+00    
      1130      1.12092817e+02      1.11023311e+02      1.11023311e+02      0.00000000e+00                          0.00000000e+00    
      1131      1.05450817e+02      1.11527523e+02      1.11527523e+02      0.00000000e+00                          0.00000000e+00    
      1132      8.07158175e+01      8.49329198e+01      8.49329198e+01      0.00000000e+00                          0.00000000e+00    
      1133      5.94978175e+01      6.08596874e+01      6.08596874e+01      0.00000000e+00                          0.00000000e+00    
      1134      9.32018175e+01      9.15821022e+01      9.15821022e+01      0.00000000e+00                          0.00000000e+00    
      1135      1.06428817e+02      1.06290206e+02      1.06290206e+02      0.00000000e+00                          0.00000000e+00    
      1136      6.64688175e+01      6.92667100e+01      6.92667100e+01      0.00000000e+00                          0.00000000e+00    
      1137      1.07753817e+02      1.03170309e+02      1.03170309e+02      0.00000000e+00                          0.00000000e+00    
      1138      9.82518175e+01      9.71338312e+01      9.71338312e+01      0.00000000e+00                          0.00000000e+00    
      1139      1.22092817e+02      1.22221921e+02      1.22221921e+02      0.00000000e+00                          0.00000000e+00    
      1140      1.04136817e+02      1.03410380e+02      1.03410380e+02      0.00000000e+00                          0.00000000e+00    
      1141      9.33878175e+01      9.00916556e+01      9.00916556e+01      0.00000000e+00                          0.00000000e+00    
      1142      6.06718175e+01      5.94536612e+01      5.94536612e+01      0.00000000e+00                          0.00000000e+00    
      1143      8.97008175e+01      8.42029776e+01      8.42029776e+01      0.00000000e+00                          0.00000000e+00    
      1144      6.33738175e+01      6.56621334e+01      6.56621334e+01      0.00000000e+00                          0.00000000e+00    
      1145      1.22996817e+02      1.25539716e+02      1.25539716e+02      0.00000000e+00                          0.00000000e+00    
      1146      1.64051817e+02      1.79657716e+02      1.79657716e+02      0.00000000e+00                          0.00000000e+00    
      1147      8.91188175e+01      9.42986893e+01      9.42986893e+01      0.00000000e+00                          0.00000000e+00    
      1148      1.41773817e+02      1.30891238e+02      1.30891238e+02      0.00000000e+00                          0.00000000e+00    
      1149      1.60563817e+02      1.52592137e+02      1.52592137e+02      0.00000000e+00                          0.00000000e+00    
      1150      1.92596817e+02      2.11661574e+02      2.11661574e+02      0.00000000e+00                          0.00000000e+00    
      1151      1.24782817e+02      1.20140375e+02      1.20140375e+02      0.00000000e+00                          0.00000000e+00    
      1152      7.47968175e+01      7.13914017e+01      7.13914017e+01      0.00000000e+00                          0.00000000e+00    
      1153      1.61052817e+02      1.69896111e+02      1.69896111e+02      0.00000000e+00                          0.00000000e+00    
      1154      3.99538175e+01      4.17652227e+01      4.17652227e+01      0.00000000e+00                          0.00000000e+00    
      1155      2.05760817e+02      1.83235614e+02      1.83235614e+02      0.00000000e+00                          0.00000000e+00    
      1156      5.36638175e+01      5.24900415e+01      5.24900415e+01      0.00000000e+00                          0.00000000e+00    
      1157      1.54748817e+02      1.53816117e+02      1.53816117e+02      0.00000000e+00                          0.00000000e+00    
      1158      1.59862817e+02      1.55867834e+02      1.55867834e+02      0.00000000e+00                          0.00000000e+00    
      1159      1.54832817e+02      1.55861830e+02      1.55861830e+02      0.00000000e+00                          0.00000000e+00    
      1160      1.18731817e+02      1.20337943e+02      1.20337943e+02      0.00000000e+00                          0.00000000e+00    
      1161      8.90408175e+01      8.74846239e+01      8.74846239e+01      0.00000000e+00                          0.00000000e+00    
      1162      1.84290817e+02      1.77778389e+02      1.77778389e+02      0.00000000e+00                          0.00000000e+00    
      1163      2.05849817e+02      1.74182474e+02      1.74182474e+02      0.00000000e+00                          0.00000000e+00    
      1164      1.61788817e+02      1.64076905e+02      1.64076905e+02      0.00000000e+00                          0.00000000e+00    
      1165      1.69603817e+02      1.70247683e+02      1.70247683e+02      0.00000000e+00                          0.00000000e+00    
      1166      6.53868175e+01      6.43121222e+01      6.43121222e+01      0.00000000e+00                          0.00000000e+00    
      1167      1.16383817e+02      1.19279305e+02      1.19279305e+02      0.00000000e+00                          0.00000000e+00    
      1168      1.08045817e+02      1.06491688e+02      1.06491688e+02      0.00000000e+00                          0.00000000e+00    
      1169      8.54428175e+01      8.41022506e+01      8.41022506e+01      0.00000000e+00                          0.00000000e+00    
      1170      9.93598175e+01      9.02545930e+01      9.02545930e+01      0.00000000e+00                          0.00000000e+00    
      1171      8.69428175e+01      9.02534111e+01      9.02534111e+01      0.00000000e+00                          0.00000000e+00    
      1172      1.51773817e+02      1.42844179e+02      1.42844179e+02      0.00000000e+00                          0.00000000e+00    
      1173      9.76828175e+01      9.93879598e+01      9.93879598e+01      0.00000000e+00                          0.00000000e+00    
      1174      1.20977817e+02      1.16740058e+02      1.16740058e+02      0.00000000e+00                          0.00000000e+00    
      1175      1.29447817e+02      1.29933104e+02      1.29933104e+02      0.00000000e+00                          0.00000000e+00    
      1176      7.34758175e+01      7.68376163e+01      7.68376163e+01      0.00000000e+00                          0.00000000e+00    
      1177      8.90758175e+01      9.15124966e+01      9.15124966e+01      0.00000000e+00                          0.00000000e+00    
      1178      8.16948175e+01      8.45571130e+01      8.45571130e+01      0.00000000e+00                          0.00000000e+00    
      1179      1.00448817e+02      8.89960835e+01      8.89960835e+01      0.00000000e+00                          0.00000000e+00    
      1180      6.38628175e+01      6.53365811e+01      6.53365811e+01      0.00000000e+00                          0.00000000e+00    
      1181      8.12008175e+01      7.75099725e+01      7.75099725e+01      0.00000000e+00                          0.00000000e+00    
      1182      8.33848175e+01      8.02395729e+01      8.02395729e+01      0.00000000e+00                          0.00000000e+00    
      1183      8.08448175e+01      8.25899791e+01      8.25899791e+01      0.00000000e+00                          0.00000000e+00    
      1184      9.69698175e+01      1.00279194e+02      1.00279194e+02      0.00000000e+00                          0.00000000e+00    
      1185      1.58618817e+02      1.56328055e+02      1.56328055e+02      0.00000000e+00                          0.00000000e+00    
      1186      8.49978175e+01      7.91165557e+01      7.91165557e+01      0.00000000e+00                          0.00000000e+00    
      1187      1.12902817e+02      1.05127887e+02      1.05127887e+02      0.00000000e+00                          0.00000000e+00    
      1188      8.81168175e+01      8.04417041e+01      8.04417041e+01      0.00000000e+00                          0.00000000e+00    
      1189      8.60328175e+01      9.00007359e+01      9.00007359e+01      0.00000000e+00                          0.00000000e+00    
      1190      8.03688175e+01      8.13709108e+01      8.13709108e+01      0.00000000e+00                          0.00000000e+00    
      1191      1.38842817e+02      1.38737751e+02      1.38737751e+02      0.00000000e+00                          0.00000000e+00    
      1192      7.86148175e+01      8.03513571e+01      8.03513571e+01      0.00000000e+00                          0.00000000e+00    
      1193      1.13553817e+02      1.10983772e+02      1.10983772e+02      0.00000000e+00                          0.00000000e+00    
      1194      1.01761817e+02      1.03485751e+02      1.03485751e+02      0.00000000e+00                          0.00000000e+00    
      1195      7.49418175e+01      7.63266188e+01      7.63266188e+01      0.00000000e+00                          0.00000000e+00    
      1196      1.06309817e+02      1.10677931e+02      1.10677931e+02      0.00000000e+00                          0.00000000e+00    
      1197      1.39985817e+02      1.42494823e+02      1.42494823e+02      0.00000000e+00                          0.00000000e+00    
      1198      7.92128175e+01      7.85003877e+01      7.85003877e+01      0.00000000e+00                          0.00000000e+00    
      1199      1.26891817e+02      1.21875116e+02      1.21875116e+02      0.00000000e+00                          0.00000000e+00    
      1200      8.52168175e+01      8.98474925e+01      8.98474925e+01      0.00000000e+00                          0.00000000e+00    
      1201      9.79468175e+01      9.85261707e+01      9.85261707e+01      0.00000000e+00                          0.00000000e+00    
      1202      1.62490817e+02      1.60523575e+02      1.60523575e+02      0.00000000e+00                          0.00000000e+00    
      1203      1.71358817e+02      1.75493762e+02      1.75493762e+02      0.00000000e+00                          0.00000000e+00    
      1204      1.18588817e+02      1.21804268e+02      1.21804268e+02      0.00000000e+00                          0.00000000e+00    
      1205      1.11018817e+02      1.13727283e+02      1.13727283e+02      0.00000000e+00                          0.00000000e+00    
      1206      2.05056817e+02      1.90890455e+02      1.90890455e+02      0.00000000e+00                          0.00000000e+00    
      1207      1.20832817e+02      1.24344778e+02      1.24344778e+02      0.00000000e+00                          0.00000000e+00    
      1208      7.78778175e+01      8.17715841e+01      8.17715841e+01      0.00000000e+00                          0.00000000e+00    
      1209      9.01118175e+01      9.11888177e+01      9.11888177e+01      0.00000000e+00                          0.00000000e+00    
      1210      1.12799817e+02      1.12050908e+02      1.12050908e+02      0.00000000e+00                          0.00000000e+00    
      1211      1.25915817e+02      1.29679697e+02      1.29679697e+02      0.00000000e+00                          0.00000000e+00    
      1212      9.79998175e+01      9.57970652e+01      9.57970652e+01      0.00000000e+00                          0.00000000e+00    
      1213      7.13338175e+01      7.34457402e+01      7.34457402e+01      0.00000000e+00                          0.00000000e+00    
      1214      1.18042817e+02      1.21419086e+02      1.21419086e+02      0.00000000e+00                          0.00000000e+00    
      1215      6.95548175e+01      7.16936471e+01      7.16936471e+01      0.00000000e+00                          0.00000000e+00    
      1216      1.53450817e+02      1.49162844e+02      1.49162844e+02      0.00000000e+00                          0.00000000e+00    
      1217      1.63902817e+02      1.77609258e+02      1.77609258e+02      0.00000000e+00                          0.00000000e+00    
      1218      5.90418175e+01      6.04803098e+01      6.04803098e+01      0.00000000e+00                          0.00000000e+00    
      1219      1.11490817e+02      1.17235888e+02      1.17235888e+02      0.00000000e+00                          0.00000000e+00    
      1220      8.85338175e+01      8.71610683e+01      8.71610683e+01      0.00000000e+00                          0.00000000e+00    
      1221      1.56830817e+02      1.49235425e+02      1.49235425e+02      0.00000000e+00                          0.00000000e+00    
      1222      1.31414817e+02      1.43816856e+02      1.43816856e+02      0.00000000e+00                          0.00000000e+00    
      1223      8.76618175e+01      9.69684029e+01      9.69684029e+01      0.00000000e+00                          0.00000000e+00    
      1224      5.22918175e+01      5.31518524e+01      5.31518524e+01      0.00000000e+00                          0.00000000e+00    
      1225      9.49118175e+01      1.01826594e+02      1.01826594e+02      0.00000000e+00                          0.00000000e+00    
      1226      7.46838175e+01      7.32789030e+01      7.32789030e+01      0.00000000e+00                          0.00000000e+00    
      1227      1.14263817e+02      1.21663920e+02      1.21663920e+02      0.00000000e+00                          0.00000000e+00    
      1228      1.24765817e+02      1.24097970e+02      1.24097970e+02      0.00000000e+00                          0.00000000e+00    
      1229      1.03049817e+02      1.00719372e+02      1.00719372e+02      0.00000000e+00                          0.00000000e+00    
      1230      1.16809817e+02      1.11685693e+02      1.11685693e+02      0.00000000e+00                          0.00000000e+00    
      1231      1.65343817e+02      1.64293916e+02      1.64293916e+02      0.00000000e+00                          0.00000000e+00    
      1232      1.02702817e+02      1.01778302e+02      1.01778302e+02      0.00000000e+00                          0.00000000e+00    
      1233      1.23954817e+02      1.24710761e+02      1.24710761e+02      0.00000000e+00                          0.00000000e+00    
      1234      5.88448175e+01      6.34780226e+01      6.34780226e+01      0.00000000e+00                          0.00000000e+00    
      1235      9.72558175e+01      9.73006740e+01      9.73006740e+01      0.00000000e+00                          0.00000000e+00    
      1236      8.65078175e+01      8.21324761e+01      8.21324761e+01      0.00000000e+00                          0.00000000e+00    
      1237      1.07118817e+02      9.98560697e+01      9.98560697e+01      0.00000000e+00                          0.00000000e+00    
      1238      1.23340817e+02      1.23039360e+02      1.23039360e+02      0.00000000e+00                          0.00000000e+00    
      1239      1.06801817e+02      1.07115568e+02      1.07115568e+02      0.00000000e+00                          0.00000000e+00    
      1240      7.21158175e+01      7.72552949e+01      7.72552949e+01      0.00000000e+00                          0.00000000e+00    
      1241      7.50348175e+01      7.40974145e+01      7.40974145e+01      0.00000000e+00                          0.00000000e+00    
      1242      9.14928175e+01      8.61036028e+01      8.61036028e+01      0.00000000e+00                          0.00000000e+00    
      1243      6.88778175e+01      6.93025496e+01      6.93025496e+01      0.00000000e+00                          0.00000000e+00    
      1244      7.55098175e+01      7.44814173e+01      7.44814173e+01      0.00000000e+00                          0.00000000e+00    
      1245      1.45709817e+02      1.46836006e+02      1.46836006e+02      0.00000000e+00                          0.00000000e+00    
      1246      8.63768175e+01      7.82541095e+01      7.82541095e+01      0.00000000e+00                          0.00000000e+00    
      1247      1.46425817e+02      1.53555541e+02      1.53555541e+02      0.00000000e+00                          0.00000000e+00    
      1248      1.23093817e+02      1.21328497e+02      1.21328497e+02      0.00000000e+00                          0.00000000e+00    
      1249      1.70246817e+02      1.65097904e+02      1.65097904e+02      0.00000000e+00                          0.00000000e+00    
      1250      1.40565817e+02      1.42104679e+02      1.42104679e+02      0.00000000e+00                          0.00000000e+00    
      1251      1.45328817e+02      1.47465790e+02      1.47465790e+02      0.00000000e+00                          0.00000000e+00    
      1252      9.06858175e+01      9.59699838e+01      9.59699838e+01      0.00000000e+00                          0.00000000e+00    
      1253      6.91378175e+01      7.35820648e+01      7.35820648e+01      0.00000000e+00                          0.00000000e+00    
      1254      7.86888175e+01      7.72648634e+01      7.72648634e+01      0.00000000e+00                          0.00000000e+00    
      1255      8.12018175e+01      7.83693142e+01      7.83693142e+01      0.00000000e+00                          0.00000000e+00    
      1256      1.77651817e+02      1.89917739e+02      1.89917739e+02      0.00000000e+00                          0.00000000e+00    
      1257      1.43518817e+02      1.45043957e+02      1.45043957e+02      0.00000000e+00                          0.00000000e+00    
      1258      1.74822817e+02      1.83241077e+02      1.83241077e+02      0.00000000e+00                          0.00000000e+00    
      1259      1.09680817e+02      1.13677485e+02      1.13677485e+02      0.00000000e+00                          0.00000000e+00    
      1260      1.75536817e+02      1.75725249e+02      1.75725249e+02      0.00000000e+00                          0.00000000e+00    
      1261      1.29298817e+02      1.33525124e+02      1.33525124e+02      0.00000000e+00                          0.00000000e+00    
      1262      1.23322817e+02      1.18652301e+02      1.18652301e+02      0.00000000e+00                          0.00000000e+00    
      1263      6.60168175e+01      6.53262690e+01      6.53262690e+01      0.00000000e+00                          0.00000000e+00    
      1264      1.25914817e+02      1.29806193e+02      1.29806193e+02      0.00000000e+00                          0.00000000e+00    
      1265      1.06291817e+02      1.05630648e+02      1.05630648e+02      0.00000000e+00                          0.00000000e+00    
      1266      1.30446817e+02      1.32432126e+02      1.32432126e+02      0.00000000e+00                          0.00000000e+00    
      1267      3.76368175e+01      3.85713461e+01      3.85713461e+01      0.00000000e+00                          0.00000000e+00    
      1268      9.42338175e+01      9.33270653e+01      9.33270653e+01      0.00000000e+00                          0.00000000e+00    
      1269      9.61358175e+01      9.78341612e+01      9.78341612e+01      0.00000000e+00                          0.00000000e+00    
      1270      9.12178175e+01      9.01611041e+01      9.01611041e+01      0.00000000e+00                          0.00000000e+00    
      1271      1.46059817e+02      1.51854932e+02      1.51854932e+02      0.00000000e+00                          0.00000000e+00    
      1272      1.56410817e+02      1.55035343e+02      1.55035343e+02      0.00000000e+00                          0.00000000e+00    
      1273      7.39598175e+01      7.15800643e+01      7.15800643e+01      0.00000000e+00                          0.00000000e+00    
      1274      5.39978175e+01      5.35797500e+01      5.35797500e+01      0.00000000e+00                          0.00000000e+00    
      1275      1.63972817e+02      1.81314338e+02      1.81314338e+02      0.00000000e+00                          0.00000000e+00    
      1276      6.52228175e+01      6.91045123e+01      6.91045123e+01      0.00000000e+00                          0.00000000e+00    
      1277      9.09148175e+01      9.01693248e+01      9.01693248e+01      0.00000000e+00                          0.00000000e+00    
      1278      1.16947817e+02      1.21581290e+02      1.21581290e+02      0.00000000e+00                          0.00000000e+00    
      1279      7.69598175e+01      7.31202550e+01      7.31202550e+01      0.00000000e+00                          0.00000000e+00    
      1280      7.66958175e+01      8.12916297e+01      8.12916297e+01      0.00000000e+00                          0.00000000e+00    
      1281      1.09588817e+02      1.15441431e+02      1.15441431e+02      0.00000000e+00                          0.00000000e+00    
      1282      1.95158817e+02      1.85471424e+02      1.85471424e+02      0.00000000e+00                          0.00000000e+00    
      1283      9.75198175e+01      9.30360095e+01      9.30360095e+01      0.00000000e+00                          0.00000000e+00    
      1284      6.66308175e+01      7.00773271e+01      7.00773271e+01      0.00000000e+00                          0.00000000e+00    
      1285      1.34739817e+02      1.25439989e+02      1.25439989e+02      0.00000000e+00                          0.00000000e+00    
      1286      1.68594817e+02      1.65454017e+02      1.65454017e+02      0.00000000e+00                          0.00000000e+00    
      1287      8.99228175e+01      9.35680375e+01      9.35680375e+01      0.00000000e+00                          0.00000000e+00    
      1288      1.30517817e+02      1.29165657e+02      1.29165657e+02      0.00000000e+00                          0.00000000e+00    
      1289      6.63128175e+01      7.27097450e+01      7.27097450e+01      0.00000000e+00                          0.00000000e+00    
      1290      6.64208175e+01      6.23707962e+01      6.23707962e+01      0.00000000e+00                          0.00000000e+00    
      1291      8.28148175e+01      8.55939182e+01      8.55939182e+01      0.00000000e+00                          0.00000000e+00    
      1292      1.11993817e+02      1.05938675e+02      1.05938675e+02      0.00000000e+00                          0.00000000e+00    
      1293      1.14690817e+02      1.14718422e+02      1.14718422e+02      0.00000000e+00                          0.00000000e+00    
      1294      1.31489817e+02      1.31486611e+02      1.31486611e+02      0.00000000e+00                          0.00000000e+00    
      1295      9.00698175e+01      8.84084569e+01      8.84084569e+01      0.00000000e+00                          0.00000000e+00    
      1296      1.28238817e+02      1.29883976e+02      1.29883976e+02      0.00000000e+00                          0.00000000e+00    
      1297      1.16805817e+02      1.13110361e+02      1.13110361e+02      0.00000000e+00                          0.00000000e+00    
      1298      1.26828817e+02      1.29433934e+02      1.29433934e+02      0.00000000e+00                          0.00000000e+00    
      1299      7.25198175e+01      7.59130079e+01      7.59130079e+01      0.00000000e+00                          0.00000000e+00    
      1300      8.65088175e+01      9.62159221e+01      9.62159221e+01      0.00000000e+00                          0.00000000e+00    
      1301      7.59528175e+01      7.69099628e+01      7.69099628e+01      0.00000000e+00                          0.00000000e+00    
      1302      2.15676817e+02      1.99606997e+02      1.99606997e+02      0.00000000e+00                          0.00000000e+00    
      1303      9.68698175e+01      1.01797473e+02      1.01797473e+02      0.00000000e+00                          0.00000000e+00    
      1304      9.90458175e+01      9.33532961e+01      9.33532961e+01      0.00000000e+00                          0.00000000e+00    
      1305      1.32821817e+02      1.28768589e+02      1.28768589e+02      0.00000000e+00                          0.00000000e+00    
      1306      1.34040817e+02      1.25806064e+02      1.25806064e+02      0.00000000e+00                          0.00000000e+00    
      1307      1.25599817e+02      1.23805167e+02      1.23805167e+02      0.00000000e+00                          0.00000000e+00    
      1308      1.35773817e+02      1.41525754e+02      1.41525754e+02      0.00000000e+00                          0.00000000e+00    
      1309      5.82588175e+01      5.96928627e+01      5.96928627e+01      0.00000000e+00                          0.00000000e+00    
      1310      1.71818817e+02      1.65962972e+02      1.65962972e+02      0.00000000e+00                          0.00000000e+00    
      1311      1.26800817e+02      1.31685348e+02      1.31685348e+02      0.00000000e+00                          0.00000000e+00    
      1312      9.30798175e+01      9.34516867e+01      9.34516867e+01      0.00000000e+00                          0.00000000e+00    
      1313      1.09167817e+02      1.08733165e+02      1.08733165e+02      0.00000000e+00                          0.00000000e+00    
      1314      1.06009817e+02      9.78394031e+01      9.78394031e+01      0.00000000e+00                          0.00000000e+00    
      1315      1.35108817e+02      1.36883020e+02      1.36883020e+02      0.00000000e+00                          0.00000000e+00    
      1316      5.82538175e+01      5.98819287e+01      5.98819287e+01      0.00000000e+00                          0.00000000e+00    
      1317      1.29432817e+02      1.26199182e+02      1.26199182e+02      0.00000000e+00                          0.00000000e+00    
      1318      1.15438817e+02      1.13778666e+02      1.13778666e+02      0.00000000e+00                          0.00000000e+00    
      1319      8.03558175e+01      7.84961422e+01      7.84961422e+01      0.00000000e+00                          0.00000000e+00    
      1320      1.87322817e+02      2.15360318e+02      2.15360318e+02      0.00000000e+00                          0.00000000e+00    
      1321      1.59075817e+02      1.52193717e+02      1.52193717e+02      0.00000000e+00                          0.00000000e+00    
      1322      1.29436817e+02      1.34763358e+02      1.34763358e+02      0.00000000e+00                          0.00000000e+00    
      1323      9.47168175e+01      9.46983376e+01      9.46983376e+01      0.00000000e+00                          0.00000000e+00    
      1324      7.99898175e+01      8.66342110e+01      8.66342110e+01      0.00000000e+00                          0.00000000e+00    
      1325      5.82738175e+01      5.64164331e+01      5.64164331e+01      0.00000000e+00                          0.00000000e+00    
      1326      1.00126817e+02      9.88647037e+01      9.88647037e+01      0.00000000e+00                          0.00000000e+00    
      1327      1.72797817e+02      1.70211020e+02      1.70211020e+02      0.00000000e+00                          0.00000000e+00    
      1328      1.22036817e+02      1.17516547e+02      1.17516547e+02      0.00000000e+00                          0.00000000e+00    
      1329      8.46168175e+01      8.59001412e+01      8.59001412e+01      0.00000000e+00                          0.00000000e+00    
      1330      1.57101817e+02      1.58879075e+02      1.58879075e+02      0.00000000e+00                          0.00000000e+00    
      1331      1.10884817e+02      1.09841211e+02      1.09841211e+02      0.00000000e+00                          0.00000000e+00    
      1332      8.88888175e+01      9.14124829e+01      9.14124829e+01      0.00000000e+00                          0.00000000e+00    
      1333      8.88108175e+01      8.16782787e+01      8.16782787e+01      0.00000000e+00                          0.00000000e+00    
      1334      8.60158175e+01      8.24172732e+01      8.24172732e+01      0.00000000e+00                          0.00000000e+00    
      1335      1.12255817e+02      1.15863351e+02      1.15863351e+02      0.00000000e+00                          0.00000000e+00    
      1336      1.70044817e+02      1.79682374e+02      1.79682374e+02      0.00000000e+00                          0.00000000e+00    
      1337      1.25811817e+02      1.26958446e+02      1.26958446e+02      0.00000000e+00                          0.00000000e+00    
      1338      8.21038175e+01      8.59812691e+01      8.59812691e+01      0.00000000e+00                          0.00000000e+00    
      1339      1.36433817e+02      1.26161798e+02      1.26161798e+02      0.00000000e+00                          0.00000000e+00    
      1340      1.71834817e+02      1.73479772e+02      1.73479772e+02      0.00000000e+00                          0.00000000e+00    
      1341      6.25078175e+01      6.05338535e+01      6.05338535e+01      0.00000000e+00                          0.00000000e+00    
      1342      1.31836817e+02      1.36438265e+02      1.36438265e+02      0.00000000e+00                          0.00000000e+00    
      1343      7.80608175e+01      8.29503699e+01      8.29503699e+01      0.00000000e+00                          0.00000000e+00    
      1344      1.14585817e+02      1.10491020e+02      1.10491020e+02      0.00000000e+00                          0.00000000e+00    
      1345      8.51008175e+01      8.51119352e+01      8.51119352e+01      0.00000000e+00                          0.00000000e+00    
      1346      1.08895817e+02      1.04528365e+02      1.04528365e+02      0.00000000e+00                          0.00000000e+00    
      1347      1.06238817e+02      1.11259854e+02      1.11259854e+02      0.00000000e+00                          0.00000000e+00    
      1348      7.85648175e+01      8.09495206e+01      8.09495206e+01      0.00000000e+00                          0.00000000e+00    
      1349      8.62228175e+01      9.06238478e+01      9.06238478e+01      0.00000000e+00                          0.00000000e+00    
      1350      1.96910817e+02      1.88640829e+02      1.88640829e+02      0.00000000e+00                          0.00000000e+00    
      1351      1.39182817e+02      1.33597130e+02      1.33597130e+02      0.00000000e+00                          0.00000000e+00    
      1352      5.87098175e+01      5.92697771e+01      5.92697771e+01      0.00000000e+00                          0.00000000e+00    
      1353      1.68466817e+02      1.54593237e+02      1.54593237e+02      0.00000000e+00                          0.00000000e+00    
      1354      1.62858817e+02      1.45713213e+02      1.45713213e+02      0.00000000e+00                          0.00000000e+00    
      1355      8.30228175e+01      8.50042478e+01      8.50042478e+01      0.00000000e+00                          0.00000000e+00    
      1356      1.54548817e+02      1.49508039e+02      1.49508039e+02      0.00000000e+00                          0.00000000e+00    
      1357      6.22888175e+01      6.24069710e+01      6.24069710e+01      0.00000000e+00                          0.00000000e+00    
      1358      1.20703817e+02      1.19200646e+02      1.19200646e+02      0.00000000e+00                          0.00000000e+00    
      1359      7.65418175e+01      7.99097929e+01      7.99097929e+01      0.00000000e+00                          0.00000000e+00    
